rank,area,epmc_id,pmcid,doi,year,journal,pub_types,title,abstract
28,A3_sensors,40714834,PMC12561418,10.1002/advs.202509658,2025,"Advanced science (Weinheim, Baden-Wurttemberg, Germany)",research-article; Journal Article,A Wearable Electrochemical Biosensor for Salivary Detection of Periodontal Inflammation Biomarkers: Molecularly Imprinted Polymer Sensor with Deep Learning Integration.,"The work presented here introduces a developed electrochemical biosensor for the salivary detection of matrix metalloproteinase-8 (MMP-8), utilizing a molecularly imprinted polymer (MIP) matrix based on poly(o-phenylenediamine). To enhance detection sensitivity and modulate impedance responses, graphene oxide (GO) is incorporated as an interlayer, providing a conductive and chemically stable matrix for precise electrochemical sensing. Density functional theory simulations confirm the formation of highly selective binding sites, further reinforcing the sensor's specificity for MMP-8 detection. The impedance-based mechanism allows real-time, label-free detection of salivary MMP-8 by tracking charge transfer resistance changes via the K[Fe(CN)₆]3⁻/⁴⁻ redox probe, offering a non-invasive and highly sensitive alternative to conventional methods. Clinical validation using patient samples demonstrates excellent sensor performance, achieving high specificity and reproducibility. Additionally, a deep learning-assisted data analysis framework is integrated to enhance diagnostic accuracy by filtering out noise, identifying disease progression trends. Furthermore, a wearable mouthguard platform integrating the MIP-based electrode, enabling continuous monitoring of oral inflammation and facilitating early therapeutic intervention is developed. This approach, which combines MIP technology, electrochemical biosensing, wearable healthcare, and AI-driven diagnostics, has the potential to establish a next-generation precision oral health monitoring platform, advancing periodontal disease detection and personalized clinical management."
29,A3_sensors,35746152,PMC9228771,10.3390/s22124370,2022,"Sensors (Basel, Switzerland)",research-article; Journal Article,Deep Learning Approach to Impact Classification in Sensorized Panels Using Self-Attention.,"This paper proposes a new method of impact classification for a Structural Health Monitoring system through the use of Self-Attention, the central building block of the Transformer neural network. As a topical and highly promising neural network architecture, the Transformer has the potential to greatly improve the speed and robustness of impact detection. This paper investigates the suitability of this new network, confronting the advantages and disadvantages offered by the Transformer and a well-known and established neural network for impact detection, the Convolutional Neural Network (CNN). The comparison is undertaken on performance, scalability, and computational time. The inputs to the networks were created using a data transformation technique, which transforms the raw time series data collected from the network of piezoelectric sensors, installed on a composite panel, through the use of Fourier Transform. It is demonstrated that the Transformer method reduces the computational complexity of the impact detection significantly, while achieving excellent prediction results."
30,A3_sensors,40583160,PMC12407276,10.1002/advs.202505873,2025,"Advanced science (Weinheim, Baden-Wurttemberg, Germany)",research-article; Journal Article,Bionic Multimodal Augmented Somatosensory Receptor Enabled by Thermogalvanic Hydrogel.,"The emergence of an e-skin receptor is an optimal solution for restoring the hand function of patients with sensation disorder, while constructing an e-skin receptor with high sensitivity, self-supervised capability, and open-environmental stability remains challenging. Here, inspired by the human skin perception mechanism, an ultrasensitive self-powered multimodal fingertip receptor that integrates thermogalvanic hydrogels as active mechanoreceptors and thermoreceptors for entropy-stabilized material fingerprint perception is proposed. A micropatterned and gradient structure strategy is introduced to improve the sensitivity to 53.6 kPa-1 with a low detection limit of 1.9 Pa. By exploiting static thermovoltage and dynamic differential signals to visualize the unsteady interfacial heat conduction, different materials can be determined in 80 ms based on the fast and slow adaptive sensations of the receptor. The self-supervised thermovoltage compensation is realized by self-decoupling contact pressure and thermal contact coefficients of materials, accommodating variations in applied forces. Benefiting from the robust interfacial heat transfer process and thermoelectric conversion, the tactile perception mechanism demonstrates universality under various external surroundings and contact conditions. With the assistance of deep learning, the fingertip receptor can function as an augmented somatosensory receptor to accurately perceive cutaneous cues of objects with an accuracy of 95.5%, which provides the potential of intelligent haptic perception to human-machine interfaces and prosthetics."
31,A3_sensors,40621006,PMC12223865,10.1021/acsomega.5c02363,2025,ACS omega,research-article; Journal Article,Harnessing Machine Learning to Revolutionize Electrochemical Detection of Vitamin E Acetate in E‑Liquids.,"This study presents the development of a novel molecularly imprinted electrochemical sensor for the sensitive and selective detection of vitamin E acetate (VEA) in e-cigarette liquids, a critical step in addressing the rising public health concern of e-cigarette, or vaping, product use-associated lung injury. VEA-imprinted polymeric nanoparticles, intended to serve as the recognition element on the sensor surface, were synthesized using surfactant-free emulsion polymerization. The synthesized polymer was characterized using Fourier Transformed Infrared Spectroscopy, scanning electron microscope, and zeta potential analyses. The sensor, fabricated using VEA-imprinted poly-(HMA-co-PA)/Nafion on screen-printed carbon electrodes, demonstrated a limit of quantification (LoQ) of 112.3 μg/mL (3.3× S/N) with a wide linear range extending to 3.0 mg/mL (10× S/N). While the sensor exhibited limitations in detecting VEA at concentrations below the LoQ, the integration of machine learning algorithms effectively mitigated these challenges. Machine learning models successfully classified the presence of VEA, even at subdetection limit concentrations, significantly enhancing the sensor's analytical capabilities. Rigorous testing on real-world e-cigarette liquid samples yielded high recovery rates (96.83% ± 2.79-102.56% ± 3.84), validating the sensor's accuracy and selectivity in complex matrices. This research not only establishes a promising platform for the rapid and sensitive detection of VEA in e-cigarette liquids but also underscores the transformative potential of integrating artificial intelligence with sensor technologies for addressing critical public health challenges."
32,A3_sensors,40801439,PMC12591205,10.1002/advs.202509740,2025,"Advanced science (Weinheim, Baden-Wurttemberg, Germany)",research-article; Journal Article,Bio-Inspired SA-FA Bionic Dual Receptor Electronic Skin for Intelligent Gesture and Material Cognition Systems Enhanced by Static-Dynamic Mutual Interaction.,"Traditional electronic skins (e-skins) face significant challenges in system integration and practical usability demonstrations, limiting their ability to meet the development demands of robot intellectualization under future artificial intelligence (AI) frameworks. Here, a bionic dual receptor (BDR) e-skin motivated by AI-based hardware-software coordination is proposed, which consists of electrospinning fiber triboelectric unit inspired by fast-adapting receptors and micropyramid ionic hydrogel iontronic unit inspired by slow-adapting receptors. Benefiting from the iontronic effect and micropyramid structure, the iontronic unit yields impressive features: a linear sensitivity of 172 kPa-1 (30 kPa), a fast response/recovery time of 11.2 ms. Based on this innovation, the BDR e-skin is integrated into the glove, and a dual-channel signal-motivated intelligent glove cognitive system for sign language gesture identification and robot interaction is developed, laying the foundation for subsequent usability demonstrations. Further, the BDR e-skin is deeply integrated with intelligent software algorithms and high-speed hardware circuits to construct an intelligent autonomous material cognition system. This system enables the robot finger controlled by the intelligent glove to accurately identify multidimensional properties (average accuracy: 99.3%) of smooth surface films-such as electronegativity, softness/hardness, and material species-with a single touch, showing a tactile cognition level comparable to that of humans."
33,A3_sensors,39590076,PMC11593876,10.3390/gels10110720,2024,"Gels (Basel, Switzerland)",research-article; Journal Article,Alkali Ion-Accelerated Gelation of MXene-Based Conductive Hydrogel for Flexible Sensing and Machine Learning-Assisted Recognition.,"Conductive hydrogels are promising active materials for wearable flexible electronics, yet it is still challenging to fabricate conductive hydrogels with good environmental stability and electrical properties. In this work, a conductive MXene/LiCl/poly(sulfobetaine methacrylate) hydrogel system was successfully prepared with an impressive conductivity of 12.2 S/m. Interestingly, the synergistic effect of MXene and a lithium bond can significantly accelerate the polymerization process, forming the conductive hydrogel within 1 min. In addition, adding LiCl to the hydrogel not only significantly increases its water retention ability, but also enhances its conductivity, both of which are important for practical applications. The flexible strain sensors based on the as-prepared hydrogel have demonstrated excellent monitoring ability for human joint motion, pulse, and electromyographic signals. More importantly, based on machine learning image recognition technology, the handwritten letter recognition system displayed a high accuracy rate of 93.5%. This work demonstrates the excellent comprehensive performance of MXene-based hydrogels in health monitoring and image recognition and shows potential applications in human-machine interfaces and artificial intelligence."
34,A3_sensors,35140219,PMC8828782,10.1038/s41467-022-28443-0,2022,Nature communications,"Research Support, Non-U.S. Gov't; research-article; Journal Article",Highly sensitive strain sensors based on piezotronic tunneling junction.,"Piezotronics with capacity of constructing adaptive and seamless interactions between electronics/machines and human/ambient are of value in Internet of Things, artificial intelligence and biomedical engineering. Here, we report a kind of highly sensitive strain sensor based on piezotronic tunneling junction (Ag/HfO2/n-ZnO), which utilizes the strain-induced piezoelectric potential to control the tunneling barrier height and width in parallel, and hence to synergistically modulate the electrical transport process. The piezotronic tunneling strain sensor has a high on/off ratio of 478.4 and high gauge factor of 4.8 × 105 at the strain of 0.10%, which is more than 17.8 times larger than that of a conventional Schottky-barrier based strain sensor in control group as well as some existing ZnO nanowire or nanobelt based sensors. This work provides in-depth understanding for the basic mechanism of piezotronic modulation on tunneling junction, and realizes the highly sensitive strain sensor of piezotronic tunneling junction on device scale, which has great potential in advanced micro/nano-electromechanical devices and systems."
35,A3_sensors,41272266,PMC12749509,10.1038/s41598-025-28279-w,2025,Scientific reports,research-article; Journal Article,Design and optimization of localized plasmon resonance sensing via square-slotted Ag-graphene-dielectric metasurfaces for dermatological cancer identification using machine learning.,"Skin cancer is a dangerous, life-threatening illness impacting countless individuals globally, requiring urgent awareness, prevention, and early detection. It is one of the most common forms of cancer, often caused by excessive sun exposure or tanning, and requires early detection for effective treatment. Early detection of skin cancer is achievable through advanced sensor designs that utilize graphene material. Graphene's exceptional properties make it extremely appropriate for creating sensitive, accurate, and non-invasive diagnostic tools to identify cancer at early stages. The integration of silver (Ag), graphene, and silicon dioxide (SiO₂) materials forms a highly sensitive multilayer structure, significantly enhancing the surface plasmon resonance response, which enables precise detection of skin cancer biomarkers at extremely low concentrations. An exceptional sensitivity of 1050 nm/RIU is attained, enabling efficient skin cancer detection through advanced plasmonic biosensing technology. Optimizing the biosensor design by systematically varying key physical parameters-such as layer thicknesses, slot dimensions, and material configurations-significantly enhanced its sensitivity. The optimization is also achieved by using a Machine learning algorithm. The highest R2 value of 0.99 is achieved for this research. This strategic tuning of the structural and optical characteristics enabled more accurate detection capabilities, making the sensor highly effective for early skin cancer diagnosis through plasmonic resonance."
36,A3_sensors,40710111,PMC12293215,10.3390/bios15070461,2025,Biosensors,research-article; Journal Article,3D-Printed PLA Hollow Microneedles Loaded with Chitosan Nanoparticles for Colorimetric Glucose Detection in Sweat Using Machine Learning.,"Biosensors play a central role in the early detection of abnormal glucose levels in individuals with diabetes; therefore, the development of less invasive systems is essential. Herein, a 3D-printed colorimetric biosensor combining microneedles and chitosan nanoparticles was developed for glucose detection in sweat using machine learning. Briefly, hollow 3D-printed polylactic acid microneedles were constructed and loaded with chitosan nanoparticles encapsulating glucose oxidase, horseradish peroxidase, and the chromogenic substrate 2,2'-azino-bis(3-ethylbenzothiazoline-6-sulfonic acid), resulting in the formation of the chitosan nanoparticle-microneedle patches. Glucose detection was performed colorimetrically by first incubating the chitosan nanoparticle-microneedle patches with glucose samples of varying concentrations and then by using photographs of the top side of each microneedle and a color recognition application on a smartphone. The Random Sample Consensus algorithm was used to train a simple linear regression model to predict glucose concentrations in unknown samples. The developed biosensor system exhibited a good linear response range toward glucose (0.025-0.375 mM), a low limit of detection (0.023 mM), a limit of quantification (0.078 mM), high specificity, and recovery rates ranging between 86-112%. Lastly, the biosensor was applied to glucose detection in spiked artificial sweat samples, confirming the potential of the proposed methodology for glucose detection in real samples."
37,A3_sensors,38410359,PMC10895412,10.1039/d3ra08471j,2024,RSC advances,research-article; Journal Article,Flexible thermoelectric CMTs/KCl/gelatin composite for a wearable pressure and temperature sensor.,"Flexible sensors have promising applications in the fields of health monitoring and artificial intelligence, which have attracted much attention from researchers. However, the design and manufacture of sensors with multiple sensing functions (like simultaneously having both temperature and pressure sensing capabilities) still present a significant challenge. Here, an ionic thermoelectric sensor for synchronous temperature and pressure sensing was developed on the basis of a carbon microtubes (CMTs)/potassium chloride (KCl)/gelatin composite consisting of gelatin as the polymer matrix, CMTs as the conductive material and KCl as the ion source. The designed CMTs/KCl/gelatin composite with the good ductility (830%) and flexibility can achieve a Seebeck coefficient of 4 mV K-1 and a dual stimulus responsiveness to pressure and temperature. In addition, not only the movement of the human body (e.g., fingers, arms), but also the temperature difference between the human body and the environment, were able to be monitored by the designed CMTs/KCl/gelatin sensors. This study provides a novel strategy for the design and preparation of high-performance flexible sensors by utilizing ion-gel thermoelectric materials and promotes the research of temperature and pressure sensing technologies."
38,A3_sensors,41296871,PMC12652324,10.1126/sciadv.ady2661,2025,Science advances,"Research Support, Non-U.S. Gov't; research-article; Journal Article","An intelligent, compact wearable pressure-strain combo sensor system for continuous fetal movement monitoring.","Continuous fetal movement monitoring in late pregnancy may improve fetal wellbeing and pregnancy outcomes. While fetal movements can be visualized with ultrasound, it is intermittent and limited to clinical settings. Inertial measurement units may enable at-home fetal monitoring but usually require a large-footprint, multisensor design. Here, we report smart, compact wearable pressure-strain combo sensors continuously monitoring fetal movements through maternal abdominal skin motions. In the 2D and 3D artificial abdomen systems, our octagonal-shaped gold nanowire-based strain sensor served as an isotropic sensor, enabling omnidirectional simulated ""kicking load"" detection within an area of ~77 (2D) and ~217 cm2 (3D), while an interdigitated electrode-based pressure sensor showed highly sensitive localized load detection. Building upon these findings, we designed compact pressure- and strain-sensing integrated Band-Aids and tested on 59 pregnant women. We developed machine learning models to distinguish fetal from nonfetal movements with >90% accuracy in ultrasound-based validation studies. This AI-powered, Band-Aid-like sensing system offers potential as a compact, comfortable, and accurate continuous out-of-hospital fetal movement monitoring technology."
39,A3_sensors,38273340,PMC10809621,10.1186/s12916-024-03252-y,2024,BMC medicine,"Research Support, Non-U.S. Gov't; research-article; Journal Article",Predicting cognitive scores from wearable-based digital physiological features using machine learning: data from a clinical trial in mild cognitive impairment.,"BackgroundContinuous assessment and remote monitoring of cognitive function in individuals with mild cognitive impairment (MCI) enables tracking therapeutic effects and modifying treatment to achieve better clinical outcomes. While standardized neuropsychological tests are inconvenient for this purpose, wearable sensor technology collecting physiological and behavioral data looks promising to provide proxy measures of cognitive function. The objective of this study was to evaluate the predictive ability of digital physiological features, based on sensor data from wrist-worn wearables, in determining neuropsychological test scores in individuals with MCI.MethodsWe used the dataset collected from a 10-week single-arm clinical trial in older adults (50-70 years old) diagnosed with amnestic MCI (N = 30) who received a digitally delivered multidomain therapeutic intervention. Cognitive performance was assessed before and after the intervention using the Neuropsychological Test Battery (NTB) from which composite scores were calculated (executive function, processing speed, immediate memory, delayed memory and global cognition). The Empatica E4, a wrist-wearable medical-grade device, was used to collect physiological data including blood volume pulse, electrodermal activity, and skin temperature. We processed sensors' data and extracted a range of physiological features. We used interpolated NTB scores for 10-day intervals to test predictability of scores over short periods and to leverage the maximum of wearable data available. In addition, we used individually centered data which represents deviations from personal baselines. Supervised machine learning was used to train models predicting NTB scores from digital physiological features and demographics. Performance was evaluated using ""leave-one-subject-out"" and ""leave-one-interval-out"" cross-validation.ResultsThe final sample included 96 aggregated data intervals from 17 individuals. In total, 106 digital physiological features were extracted. We found that physiological features, especially measures of heart rate variability, correlated most strongly to the executive function compared to other cognitive composites. The model predicted the actual executive function scores with correlation r = 0.69 and intra-individual changes in executive function scores with r = 0.61.ConclusionsOur findings demonstrated that wearable-based physiological measures, primarily HRV, have potential to be used for the continuous assessments of cognitive function in individuals with MCI."
40,A3_sensors,39333067,PMC11437102,10.1038/s41467-024-52563-4,2024,Nature communications,research-article; Journal Article,Birdlike broadband neuromorphic visual sensor arrays for fusion imaging.,"Wearable visual bionic devices, fueled by advancements in artificial intelligence, are making remarkable progress. However, traditional silicon vision chips often grapple with high energy losses and challenges in emulating complex biological behaviors. In this study, we constructed a van der Waals P3HT/GaAs nanowires P-N junction by carefully directing the arrangement of organic molecules. Combined with a Schottky junction, this facilitated multi-faceted birdlike visual enhancement, including broadband non-volatile storage, low-light perception, and a near-zero power consumption operating mode in both individual devices and 5 × 5 arrays on arbitrary substrates. Specifically, we realized over 5 bits of in-memory sensing and computing with both negative and positive photoconductivity. When paired with two imaging modes (visible and UV), our reservoir computing system demonstrated up to 94% accuracy for color recognition. It achieved motion and UV grayscale information extraction (displayed with sunscreen), leading to fusion visual imaging. This work provides a promising co-design of material and device for a broadband and highly biomimetic optoelectronic neuromorphic system."
41,A3_sensors,35458810,PMC9028188,10.3390/s22082825,2022,"Sensors (Basel, Switzerland)",research-article; Journal Article,Detection of Human Gait Phases Using Textile Pressure Sensors: A Low Cost and Pervasive Approach.,"Human gait analysis is a standard method used for detecting and diagnosing diseases associated with gait disorders. Wearable technologies, due to their low costs and high portability, are increasingly being used in gait and other medical analyses. This paper evaluates the use of low-cost homemade textile pressure sensors to recognize gait phases. Ten sensors were integrated into stretch pants, achieving an inexpensive and pervasive solution. Nevertheless, such a simple fabrication process leads to significant sensitivity variability among sensors, hindering their adoption in precision-demanding medical applications. To tackle this issue, we evaluated the textile sensors for the classification of gait phases over three machine learning algorithms for time-series signals, namely, random forest (RF), time series forest (TSF), and multi-representation sequence learner (Mr-SEQL). Training and testing signals were generated from participants wearing the sensing pants in a test run under laboratory conditions and from an inertial sensor attached to the same pants for comparison purposes. Moreover, a new annotation method to facilitate the creation of such datasets using an ordinary webcam and a pose detection model is presented, which uses predefined rules for label generation. The results show that textile sensors successfully detect the gait phases with an average precision of 91.2% and 90.5% for RF and TSF, respectively, only 0.8% and 2.3% lower than the same values obtained from the IMU. This situation changes for Mr-SEQL, which achieved a precision of 79% for the textile sensors and 36.8% for the IMU. The overall results show the feasibility of using textile pressure sensors for human gait recognition."
42,A3_sensors,34502855,PMC8434643,10.3390/s21175964,2021,"Sensors (Basel, Switzerland)",research-article; Journal Article,Plantar Pressure Detection System Based on Flexible Hydrogel Sensor Array and WT-RF.,"This paper presents a hydrogel-based flexible sensor array to detect plantar pressure distribution and recognize the gait patterns to assist those who suffer from gait disorders to rehabilitate better. The traditional pressure detection array is composed of rigid metal sensors, which have poor biocompatibility and expensive manufacturing costs. To solve the above problems, we have designed and fabricated a novel flexible sensor array based on AAM/NaCl (Acrylamide/Sodium chloride) hydrogel and PI (Polyimide) membrane. The proposed array exhibits excellent structural flexibility (209 KPa) and high sensitivity (12.3 mV·N-1), which allows it to be in full contact with the sole of the foot to collect pressure signals accurately. The Wavelet Transform-Random Forest (WT-RF) algorithm is introduced to recognize the gaits based on the plantar pressure signals. Wavelet transform realizes the signal filtering and normalization, and random forest is responsible for the classification of the processed signals. The classification accuracy of the WT-RF algorithm reaches 91.9%, which ensures the precise recognition of gaits."
43,A3_sensors,35516603,PMC9054528,10.1039/d0ra03293j,2020,RSC advances,research-article; Journal Article,Piezoelectric polymer nanofibers for pressure sensors and their applications in human activity monitoring.,"Miniaturized, wearable and self-powered sensors are crucial for applications in artificial intelligence, robotics, healthcare, and communication devices. In particular, piezoelectric polymer-based sensing systems have the advantages of light weight, large piezoelectricity and mechanical flexibility, offering great opportunities in flexible and stretchable electronic devices. Herein, free-standing large-size nanofiber (NF) membranes have been fabricated by an electrospinning technique. Our results show that the as-synthesized P(VDF-TrFE) NFs are pure β-phase and exhibit excellent mechanical and thermal properties. Besides having high sensitivity and operational stability, the fibrous sensor can generate remarkable electrical signals from applied pressure, with an output voltage of 18.1 V, output current of 0.177 μA, and power density of 22.9 μW cm-2. Moreover, such sensors also produce significant electrical performance of up to a few volts under human mechanical stress, thereby allowing for the monitoring of biomechanical movement of the human foot, elbow, and finger. Our study sheds light onto the use of piezoelectric polymers for flexible self-powered sensing electronics and wearable devices."
44,A3_sensors,40527913,PMC12174331,10.1038/s41531-025-01034-8,2025,NPJ Parkinson's disease,brief-report; Journal Article,Wrist accelerometry and machine learning sensitively capture disease progression in prodromal Parkinson's disease.,"Sensitive motor measures are needed to support trials in Parkinson's disease (PD). Wrist sensor data was collected continuously at home from 269 individuals with PD (106 with prodromal PD). Submovements were smaller, slower, and less variable in PD and prodromal PD. A machine-learned composite measure captured disease progression in prodromal PD more sensitively than the MDS-UPDRS Part III motor score. Wearable sensor-based measures may be useful in upcoming clinical trials."
45,A3_sensors,33420275,PMC7794369,10.1038/s41598-020-80570-0,2021,Scientific reports,"Clinical Trial; Research Support, Non-U.S. Gov't; research-article; Journal Article",Breath biopsy of breast cancer using sensor array signals and machine learning analysis.,"Breast cancer causes metabolic alteration, and volatile metabolites in the breath of patients may be used to diagnose breast cancer. The objective of this study was to develop a new breath test for breast cancer by analyzing volatile metabolites in the exhaled breath. We collected alveolar air from breast cancer patients and non-cancer controls and analyzed the volatile metabolites with an electronic nose composed of 32 carbon nanotubes sensors. We used machine learning techniques to build prediction models for breast cancer and its molecular phenotyping. Between July 2016 and June 2018, we enrolled a total of 899 subjects. Using the random forest model, the prediction accuracy of breast cancer in the test set was 91% (95% CI: 0.85-0.95), sensitivity was 86%, specificity was 97%, positive predictive value was 97%, negative predictive value was 97%, the area under the receiver operating curve was 0.99 (95% CI: 0.99-1.00), and the kappa value was 0.83. The leave-one-out cross-validated discrimination accuracy and reliability of molecular phenotyping of breast cancer were 88.5 ± 12.1% and 0.77 ± 0.23, respectively. Breath tests with electronic noses can be applied intraoperatively to discriminate breast cancer and molecular subtype and support the medical staff to choose the best therapeutic decision."
46,A3_sensors,40952539,PMC12436258,10.1007/s40820-025-01924-9,2025,Nano-micro letters,research-article; Journal Article,Flexible Monolithic 3D-Integrated Self-Powered Tactile Sensing Array Based on Holey MXene Paste.,"Flexible electronics face critical challenges in achieving monolithic three-dimensional (3D) integration, including material compatibility, structural stability, and scalable fabrication methods. Inspired by the tactile sensing mechanism of the human skin, we have developed a flexible monolithic 3D-integrated tactile sensing system based on a holey MXene paste, where each vertical one-body unit simultaneously functions as a microsupercapacitor and pressure sensor. The in-plane mesopores of MXene significantly improve ion accessibility, mitigate the self-stacking of nanosheets, and allow the holey MXene to multifunctionally act as a sensing material, an active electrode, and a conductive interconnect, thus drastically reducing the interface mismatch and enhancing the mechanical robustness. Furthermore, we fabricate a large-scale device using a blade-coating and stamping method, which demonstrates excellent mechanical flexibility, low-power consumption, rapid response, and stable long-term operation. As a proof-of-concept application, we integrate our sensing array into a smart access control system, leveraging deep learning to accurately identify users based on their unique pressing behaviors. This study provides a promising approach for designing highly integrated, intelligent, and flexible electronic systems for advanced human-computer interactions and personalized electronics."
47,A3_sensors,40136949,PMC11940286,10.3390/bios15030152,2025,Biosensors,research-article; Journal Article,Machine Learning-Driven D-Glucose Prediction Using a Novel Biosensor for Non-Invasive Diabetes Management.,"Developing reliable noninvasive diagnostic and monitoring systems for diabetes remains a significant challenge, especially in the e-healthcare domain, due to computational inefficiencies and limited predictive accuracy in current approaches. The current study integrates machine learning with a molecularly imprinted polymer biosensor for detecting D-glucose in the exhaled breath condensate or aerosol. Advanced models, such as Convolutional Neural Networks and Recurrent Neural Networks, were used to analyze resistance signals, while classical algorithms served as benchmarks. To address challenges like data imbalance, limited samples, and inter-sensor variability, synthetic data generation methods like Synthetic Minority Oversampling Technique and Generative Adversarial Networks were employed. This framework aims to classify clinically relevant glucose levels accurately, enabling non-invasive diabetes monitoring."
48,A3_sensors,39981403,PMC11841462,10.3389/fnins.2025.1543508,2025,Frontiers in neuroscience,research-article; Journal Article,A composite improved attention convolutional network for motor imagery EEG classification.,"IntroductionA brain-computer interface (BCI) is an emerging technology that aims to establish a direct communication pathway between the human brain and external devices. Motor imagery electroencephalography (MI-EEG) signals are analyzed to infer users' intentions during motor imagery. These signals hold potential for applications in rehabilitation training and device control. However, the classification accuracy of MI-EEG signals remains a key challenge for the development of BCI technology.MethodsThis paper proposes a composite improved attention convolutional network (CIACNet) for MI-EEG signals classification. CIACNet utilizes a dual-branch convolutional neural network (CNN) to extract rich temporal features, an improved convolutional block attention module (CBAM) to enhance feature extraction, temporal convolutional network (TCN) to capture advanced temporal features, and multi-level feature concatenation for more comprehensive feature representation.ResultsThe CIACNet model performs well on both the BCI IV-2a and BCI IV-2b datasets, achieving accuracies of 85.15 and 90.05%, respectively, with a kappa score of 0.80 on both datasets. These results indicate that the CIACNet model's classification performance exceeds that of four other comparative models.ConclusionExperimental results demonstrate that the proposed CIACNet model has strong classification capabilities and low time cost. Removing one or more blocks results in a decline in the overall performance of the model, indicating that each block within the model makes a significant contribution to its overall effectiveness. These results demonstrate the ability of the CIACNet model to reduce time costs and improve performance in motor imagery brain-computer interface (MI-BCI) systems, while also highlighting its practical applicability."
49,A3_sensors,41083573,PMC12518625,10.1038/s41598-025-19571-w,2025,Scientific reports,research-article; Journal Article,"High-precision multiple defect detection and localization in composite laminates using integrated piezoelectric sensing, regression and neural networks methods.","This study presents a novel methodology that integrates piezoelectric actuation and sensing with regression models and neural networks for high-accuracy detection and localization of multiple delamination and crack defects in composite laminates. An eight-layer graphite/epoxy composite plate, instrumented with piezoelectric patches, is excited using random voltage stimuli, generating structural responses captured by sensors. The proposed framework employs six regression techniques and artificial neural networks, achieving localization accuracy with [Formula: see text] values exceeding 99.6%. Additionally, combining five signal decomposition methods with four classifiers enables defect type identification with up to 98.26% accuracy. The methodology demonstrates exceptional precision in detecting previously unseen delamination and crack defects down to the lamina level, optimized through grid search cross-validation. A comparative analysis highlights that piezoelectric sensor voltage signals outperform acceleration signals for defect characterization. This integrated piezoelectric-regression/neural network framework establishes a robust foundation for non-destructive evaluation, offering significant potential for real-time structural health monitoring applications."
50,A3_sensors,32252336,PMC7221763,10.3390/nano10040664,2020,"Nanomaterials (Basel, Switzerland)",research-article; Journal Article,Nano Carbon Black-Based High Performance Wearable Pressure Sensors.,"The reasonable design pattern of flexible pressure sensors with excellent performance and prominent features including high sensitivity and a relatively wide workable linear range has attracted significant attention owing to their potential application in the advanced wearable electronics and artificial intelligence fields. Herein, nano carbon black from kerosene soot, an atmospheric pollutant generated during the insufficient burning of hydrocarbon fuels, was utilized as the conductive material with a bottom interdigitated textile electrode screen printed using silver paste to construct a piezoresistive pressure sensor with prominent performance. Owing to the distinct loose porous structure, the lumpy surface roughness of the fabric electrodes, and the softness of polydimethylsiloxane, the piezoresistive pressure sensor exhibited superior detection performance, including high sensitivity (31.63 kPa-1 within the range of 0-2 kPa), a relatively large feasible range (0-15 kPa), a low detection limit (2.26 pa), and a rapid response time (15 ms). Thus, these sensors act as outstanding candidates for detecting the human physiological signal and large-scale limb movement, showing their broad range of application prospects in the advanced wearable electronics field."
51,A3_sensors,40433949,PMC12412577,10.1002/advs.202414732,2025,"Advanced science (Weinheim, Baden-Wurttemberg, Germany)",research-article; Journal Article,Soft Bioelectronic Interfaces for Continuous Peripheral Neural Signal Recording and Robust Cross-Subject Decoding.,"Accurate decoding of peripheral nerve signals is essential for advancing neuroscience research, developing therapeutics for neurological disorders, and creating reliable human-machine interfaces. However, the poor mechanical compliance of conventional metal electrodes and limited generalization of existing decoding models have significantly hindered progress in understanding peripheral nerve function. This study introduces low-impedance, soft-conducting polymer electrodes capable of forming stable, intimate contacts with peripheral nerve tissues, allowing for continuous and reliable recording of neural activity in awake animals. Using this unique dataset of neurophysiological signals, a neural network model that integrates both handcrafted and deep learning-derived features, while incorporating parameter-sharing and adaptation training strategies, is developed. This approach significantly improves the generalizability of the decoding model across subjects, reducing the reliance on extensive training data. The findings not only deepen the understanding of peripheral nerve function but also open avenues for developing advanced interventions to augment and restore neurological functions."
