rank,area,epmc_id,pmcid,doi,year,journal,pub_types,title,abstract
26,A1_imaging,41390543,PMC12705811,10.1038/s41598-025-29189-7,2025,Scientific reports,"Research Support, Non-U.S. Gov't; research-article; Journal Article","Biofabrication, statistical optimization, and characterization of collagen nanoparticles synthesized via Streptomyces cell-free system for cancer therapy.","Collagen nanoparticles (CollNPs) exhibit low antigenicity, high surface area, non-toxicity, and excellent biocompatibility, making them promising for diverse biomedical applications. This study reports, for the first time, an eco-friendly, sustainable microbial-mediated biosynthesis of CollNPs using the cell-free system of Streptomyces viridochromogenes. UV-Vis spectroscopy showed a distinct absorption peak at 240 nm. A synergistic modeling approach combining Central Composite Rotatable Design (CCRD) and Artificial Neural Networks (ANN) were used to optimize biosynthesis parameters. The ANN identified the predicted optimal conditions at pH 7, collagen concentration 20 mg/mL, incubation time 115 h, and temperature 32 °C, with a theoretical maximum yield of 19.87 mg/mL. Experimental validation confirmed the model's accuracy, yielding 19.1 mg/mL Sv-CollNPs, closely matched the theoretical prediction ANN exhibited higher predictive accuracy than CCRD, confirming its robustness for process optimization. TEM revealed hollow, spherical Sv-CollNPs with an average diameter of 30.41 nm. FTIR analysis identified NH, CH, C = O, and OH functional groups contributing to nanoparticles formation and stabilization. The ζ-potential was - 19.4 mV, indicating good colloidal stability. The Sv-CollNPs displayed strong antioxidant and anti-hemolytic activities, alongside notable anticancer activity . The IC50 values were 7.94 ± 0.6 µg/mL (MCF-7), 13.89 ± 1.0 µg/mL (HepG2), and 22.06 ± 1.6 µg/mL (HCT116). In vivo experiments were conducted on six groups (n = 8 per group). Treatment with native collagen, Sv-CollNPs, and DOX reduced EAC tumor growth by  65.66%, 83.84%, and 85.86%, respectively. The combined treatment of Sv-CollNPs and DOX achieved the highest tumor inhibition (97.98%), exceeding the effects of the individual treatments. In conclusion, this study introduces S. viridochromogenes as a novel microbial source for collagen nanoparticles biosynthesis and demonstrates the superior predictive performance of ANN-based modeling. The findings reveal that biosynthesized Sv-CollNPs, especially when combined with DOX, exhibit strong therapeutic potential and represent an eco-friendly, innovative strategy for anticancer nanomedicine development."
27,A1_imaging,41471040,PMC12736563,10.3390/pharmaceutics17121526,2025,Pharmaceutics,research-article; Journal Article,NMR Unveils Activity Mechanism of Linear Spider Venom Peptide Fragments Selected by Neural Networks Against Staphylococci Including MRSA.,"Background/Objectives: Methicillin-resistant Staphylococcus aureus (MRSA) poses a significant global health threat due to its increasing resistance to conventional antibiotics. Antimicrobial peptides (AMPs) derived from natural sources represent a promising alternative. Fragments of spider membrane-active toxins can serve as AMPs with anti-MRSA activity. Methods: To demonstrate this, amino acid sequences of approximately 2000 linear spider venom peptides were fragmented into 9-22-residue-long moieties (75,235 in total) and pre-trained neural networks were used to predict their anti-MRSA activity. As many as 15 peptides with high predicted activity were synthesized, and three AMPs with high anti-MRSA and low hemolytic activities were selected. One of these peptides was studied using high-resolution 1H-, 13C-, and 15N-NMR spectroscopy in an aqueous solution and lyso-palmitoylphosphatidylglycerol (LPPG) micelles. Wide-line 31P-NMR was applied to multilamellar phospholipid liposomes composed of phosphatidylcholine (PC) or phosphatidylglycerol (PG). Results: Low hemolytic activity is explained by non-specific interaction with PC whereas high antibacterial activity arises from specific interaction with PG accompanied with the formation of a tight complex between the N-terminal tripeptide fragment and PG headgroup. The structure of a such complex, stabilized by an ionic interaction between the N-terminal NH3+ group and the lipid phosphate, was determined based on peptide-LPPG NOEs. The most favorable ratio between anti-MRSA and hemolytic activities, i.e., selectivity of the peptides, is attained when the tripeptide consists exclusively of phenylalanine and tryptophan residues. Confocal microscopy confirmed that the most selective peptide deteriorates the plasma membrane of S. aureus. Conclusions: This approach may enable the production of highly selective AMPs against Stapylococci, including MRSA."
28,A1_imaging,33659274,PMC7917235,10.3389/fmolb.2020.632122,2020,Frontiers in molecular biosciences,research-article; Journal Article,Coarse-Grained Simulation of Mechanical Properties of Single Microtubules With Micrometer Length.,"Microtubules are one of the most important components in the cytoskeleton and play a vital role in maintaining the shape and function of cells. Because single microtubules are some micrometers long, it is difficult to simulate such a large system using an all-atom model. In this work, we use the newly developed convolutional and K-means coarse-graining (CK-CG) method to establish an ultra-coarse-grained (UCG) model of a single microtubule, on the basis of the low electron microscopy density data of microtubules. We discuss the rationale of the micro-coarse-grained microtubule models of different resolutions and explore microtubule models up to 12-micron length. We use the devised microtubule model to quantify mechanical properties of microtubules of different lengths. Our model allows mesoscopic simulations of micrometer-level biomaterials and can be further used to study important biological processes related to microtubule function."
29,A1_imaging,35875405,PMC9297994,10.1111/jace.18182,2022,Journal of the American Ceramic Society. American Ceramic Society,research-article; Journal Article,In situ 4D tomography image analysis framework to follow sintering within 3D-printed glass scaffolds.,"We propose a novel image analysis framework to automate analysis of X-ray microtomography images of sintering ceramics and glasses, using open-source toolkits and machine learning. Additive manufacturing (AM) of glasses and ceramics usually requires sintering of green bodies. Sintering causes shrinkage, which presents a challenge for controlling the metrology of the final architecture. Therefore, being able to monitor sintering in 3D over time (termed 4D) is important when developing new porous ceramics or glasses. Synchrotron X-ray tomographic imaging allows in situ, real-time capture of the sintering process at both micro and macro scales using a furnace rig, facilitating 4D quantitative analysis of the process. The proposed image analysis framework is capable of tracking and quantifying the densification of glass or ceramic particles within multiple volumes of interest (VOIs) along with structural changes over time using 4D image data. The framework is demonstrated by 4D quantitative analysis of bioactive glass ICIE16 within a 3D-printed scaffold. Here, densification of glass particles within 3 VOIs were tracked and quantified along with diameter change of struts and interstrut pore size over the 3D image series, delivering new insights on the sintering mechanism of ICIE16 bioactive glass particles in both micro and macro scales."
30,A1_imaging,37622905,PMC10452445,10.3390/bios13080818,2023,Biosensors,research-article; Journal Article,Rapid Quantification of Microvessels of Three-Dimensional Blood-Brain Barrier Model Using Optical Coherence Tomography and Deep Learning Algorithm.,"The blood-brain barrier (BBB) is a selective barrier that controls the transport between the blood and neural tissue features and maintains brain homeostasis to protect the central nervous system (CNS). In vitro models can be useful to understand the role of the BBB in disease and assess the effects of drug delivery. Recently, we reported a 3D BBB model with perfusable microvasculature in a Transwell insert. It replicates several key features of the native BBB, as it showed size-selective permeability of different molecular weights of dextran, activity of the P-glycoprotein efflux pump, and functionality of receptor-mediated transcytosis (RMT), which is the most investigated pathway for the transportation of macromolecules through endothelial cells of the BBB. For quality control and permeability evaluation in commercial use, visualization and quantification of the 3D vascular lumen structures is absolutely crucial. Here, for the first time, we report a rapid, non-invasive optical coherence tomography (OCT)-based approach to quantify the microvessel network in the 3D in vitro BBB model. Briefly, we successfully obtained the 3D OCT images of the BBB model and further processed the images using three strategies: morphological imaging processing (MIP), random forest machine learning using the Trainable Weka Segmentation plugin (RF-TWS), and deep learning using pix2pix cGAN. The performance of these methods was evaluated by comparing their output images with manually selected ground truth images. It suggested that deep learning performed well on object identification of OCT images and its computation results of vessel counts and surface areas were close to the ground truth results. This study not only facilitates the permeability evaluation of the BBB model but also offers a rapid, non-invasive observational and quantitative approach for the increasing number of other 3D in vitro models."
31,A1_imaging,33439497,PMC7754501,10.1111/jmi.12950,2021,Journal of microscopy,"Research Support, Non-U.S. Gov't; research-article; Journal Article",Three-dimensional reconstruction of porous polymer films from FIB-SEM nanotomography data using random forests.,"Combined focused ion beam and scanning electron microscope (FIB-SEM) tomography is a well-established technique for high resolution imaging and reconstruction of the microstructure of a wide range of materials. Segmentation of FIB-SEM data is complicated due to a number of factors; the most prominent is that for porous materials, the scanning electron microscope image slices contain information not only from the planar cross-section of the material but also from underlying, exposed subsurface pores. In this work, we develop a segmentation method for FIB-SEM data from ethyl cellulose porous films made from ethyl cellulose and hydroxypropyl cellulose (EC/HPC) polymer blends. These materials are used for coating pharmaceutical oral dosage forms (tablets or pellets) to control drug release. We study three samples of ethyl cellulose and hydroxypropyl cellulose with different volume fractions where the hydroxypropyl cellulose phase has been leached out, resulting in a porous material. The data are segmented using scale-space features and a random forest classifier. We demonstrate good agreement with manual segmentations. The method enables quantitative characterization and subsequent optimization of material structure for controlled release applications. Although the methodology is demonstrated on porous polymer films, it is applicable to other soft porous materials imaged by FIB-SEM. We make the data and software used publicly available to facilitate further development of FIB-SEM segmentation methods. LAY DESCRIPTION: For imaging of very fine structures in materials, the resolution limits of, e.g. X-ray computed tomography quickly become a bottleneck. Scanning electron microscopy (SEM) provides a way out, but it is essentially a two-dimensional imaging technique. One manner in which to extend it to three dimensions is to use a focused ion beam (FIB) combined with a scanning electron microscopy and acquire tomography data. In FIB-SEM tomography, ions are used to perform serial sectioning and the electron beam is used to image the cross section surface. This is a well-established method for a wide range of materials. However, image analysis of FIB-SEM data is complicated for a variety of reasons, in particular for porous media. In this work, we analyse FIB-SEM data from ethyl cellulose porous films made from ethyl cellulose and hydroxypropyl cellulose (EC/HPC) polymer blends. These films are used as coatings for controlled drug release. The aim is to perform image segmentation, i.e. to identify which parts of the image data constitute the pores and the solid, respectively. Manual segmentation, i.e. when a trained operator manually identifies areas constituting pores and solid, is too time-consuming to do in full for our very large data sets. However, by performing manual segmentation on a set of small, random regions of the data, we can train a machine learning algorithm to perform automatic segmentation on the entire data sets. The method yields good agreement with the manual segmentations and yields porosities of the entire data sets in very good agreement with expected values. The method facilitates understanding and quantitative characterization of the geometrical structure of the materials, and ultimately understanding of how to tailor the drug release."
32,A1_imaging,37711443,PMC10497969,10.3389/fbioe.2023.1225495,2023,Frontiers in bioengineering and biotechnology,research-article; Journal Article,Contributions of deep learning to automated numerical modelling of the interaction of electric fields and cartilage tissue based on 3D images.,"Electric fields find use in tissue engineering but also in sensor applications besides the broad classical application range. Accurate numerical models of electrical stimulation devices can pave the way for effective therapies in cartilage regeneration. To this end, the dielectric properties of the electrically stimulated tissue have to be known. However, knowledge of the dielectric properties is scarce. Electric field-based methods such as impedance spectroscopy enable determining the dielectric properties of tissue samples. To develop a detailed understanding of the interaction of the employed electric fields and the tissue, fine-grained numerical models based on tissue-specific 3D geometries are considered. A crucial ingredient in this approach is the automated generation of numerical models from biomedical images. In this work, we explore classical and artificial intelligence methods for volumetric image segmentation to generate model geometries. We find that deep learning, in particular the StarDist algorithm, permits fast and automatic model geometry and discretisation generation once a sufficient amount of training data is available. Our results suggest that already a small number of 3D images (23 images) is sufficient to achieve 80% accuracy on the test data. The proposed method enables the creation of high-quality meshes without the need for computer-aided design geometry post-processing. Particularly, the computational time for the geometrical model creation was reduced by half. Uncertainty quantification as well as a direct comparison between the deep learning and the classical approach reveal that the numerical results mainly depend on the cell volume. This result motivates further research into impedance sensors for tissue characterisation. The presented approach can significantly improve the accuracy and computational speed of image-based models of electrical stimulation for tissue engineering applications."
33,A1_imaging,34975805,PMC8714886,10.3389/fmicb.2021.784974,2021,Frontiers in microbiology,research-article; Journal Article,Characteristics of Mucormycosis in Hematological Patients and a Death Prediction Model.,"Mucormycosis is an angioinvasive fungal infection, associated with high mortality. The aim of our study was to explore the high-risk factors and predict the death of hematological disease complicated with mucormycosis. We retrospectively analyzed clinical data of 31 patients with hematological disease complicated with mucormycosis, adopted random forest to establish the death prediction model, and validated the model in another 15 patients. The median age of the 31 cases was 46 (28-51) years, male to female ratio 1.38:1, and 90-day mortality rate 54.8%. The most common underlying disease was acute myeloid leukemia (58.1%). The main clinical symptoms were fever (100%), cough (87.1%), sputum (80.6%), chest pain (61.3%), and hemoptysis (19.4%). Reversed halo sign (83.9%) was the most common computed tomography sign. A total of 48.4% of patients also had aspergillus or bacterial infections. Discriminative models were constructed by random forest with 17 non-survivors and 14 survivors. Procalcitonin, the duration of intravenous administration of amphotericin B or amphotericin B liposomes, and neutropenia at death or 90 days of survival were the leading risk factors for poor prognosis, with area under the curve of 0.975 (95% CI 0.934-1). We chose 0.6775 as death prediction threshold (with 82.3% sensitivity and 100% specificity) and validated the model successfully in another 15 patients. Chest pain and reversed halo sign are specific clinical and image signs of hematological disease complicated with mucormycosis. Neutropenia, elevated procalcitonin, and insufficient use time of amphotericin B or amphotericin B liposomes are risk factors for death."
34,A1_imaging,39100623,PMC11294195,10.3389/fbioe.2024.1392269,2024,Frontiers in bioengineering and biotechnology,research-article; Journal Article,Embedded-deep-learning-based sample-to-answer device for on-site malaria diagnosis.,"Improvements in digital microscopy are critical for the development of a malaria diagnosis method that is accurate at the cellular level and exhibits satisfactory clinical performance. Digital microscopy can be enhanced by improving deep learning algorithms and achieving consistent staining results. In this study, a novel miLab™ device incorporating the solid hydrogel staining method was proposed for consistent blood film preparation, eliminating the use of complex equipment and liquid reagent maintenance. The miLab™ ensures consistent, high-quality, and reproducible blood films across various hematocrits by leveraging deformable staining patches. Embedded-deep-learning-enabled miLab™ was utilized to detect and classify malarial parasites from autofocused images of stained blood cells using an internal optical system. The results of this method were consistent with manual microscopy images. This method not only minimizes human error but also facilitates remote assistance and review by experts through digital image transmission. This method can set a new paradigm for on-site malaria diagnosis. The miLab™ algorithm for malaria detection achieved a total accuracy of 98.86% for infected red blood cell (RBC) classification. Clinical validation performed in Malawi demonstrated an overall percent agreement of 92.21%. Based on these results, miLab™ can become a reliable and efficient tool for decentralized malaria diagnosis."
35,A1_imaging,40710452,PMC12295332,10.3390/jfb16070237,2025,Journal of functional biomaterials,research-article; Journal Article,"Morphometric, Biomechanical and Macromolecular Performances of β-TCP Macro/Micro-Porous Lattice Scaffolds Fabricated via Lithography-Based Ceramic Manufacturing for Jawbone Engineering.","Effective bone tissue regeneration remains pivotal in implant dentistry, particularly for edentulous patients with compromised alveolar bone due to atrophy and sinus pneumatization. Biomaterials are essential for promoting regenerative processes by supporting cellular recruitment, vascularization, and osteogenesis. This study presents the development and characterization of a novel lithography-printed ceramic β-TCP scaffold, with a macro/micro-porous lattice, engineered to optimize osteoconduction and mechanical stability. Morphological, structural, and biomechanical assessments confirmed a reproducible microarchitecture with suitable porosity and load-bearing capacity. The scaffold was also employed for maxillary sinus augmentation, with postoperative evaluation using micro computed tomography, synchrotron imaging, histology, and Fourier Transform Infrared Imaging analysis, demonstrating active bone regeneration, scaffold resorption, and formation of mineralized tissue. Advanced imaging supported by deep learning tools revealed a well-organized osteocyte network and high-quality bone, underscoring the scaffold's biocompatibility and osteoconductive efficacy. These findings support the application of these 3D-printed β-TCP scaffolds in regenerative dental medicine, facilitating tissue regeneration in complex jawbone deficiencies."
36,A1_imaging,39665759,PMC11665908,10.1073/pnas.2406331121,2024,Proceedings of the National Academy of Sciences of the United States of America,research-article; Journal Article,3D electron microscopy for analyzing nanoparticles in the tumor endothelium.,"Delivering medical agents to diseased tissues has been challenging, leading researchers to study the in vivo transport process in the body for improving delivery. Many imaging techniques exist for mapping the distribution of medical agent-carrying nanoparticles in tissues, but they cannot capture the three-dimensional context of tissues with single nanoparticle resolution. Here, we developed 3DEM-NPD, a three-dimensional electron microscopy (3D EM) machine learning strategy to image and map single nanoparticle distributions (NPD) in tissues. 3DEM-NPD provides unbiased visualization and quantification of individual nanoparticles within organs. We applied this technique to quantify nanoparticle transport through tumor blood vessel endothelial cells. We measured the cell diameter, surface area, and volume and found that traditional 2D EM cannot accurately measure these features. We used machine learning to locate over 550,000 nanoparticles in less than 3 h with an accuracy of over 82%. The 3DEM-NPD method allowed us to establish a metric to quantify nanoparticle transport at the single nanoparticle level and to quantify the morphological features of ~2,800 vesicles. We find that on average there are only 2.4 nanoparticles per vesicle with a theoretical maximum of 158 nanoparticles per vesicle (~66x increase). These surprising results suggest the need to increase vesicle encapsulation efficiency for improved transport and they provide a benchmark for increasing nanoparticle transport and delivery. This technique may provide unique insights into the interactions between medical agents, drug carriers, emerging materials, and cells at the single-nanoparticle level throughout tissues."
37,A1_imaging,40343205,PMC12058734,10.3389/fbioe.2025.1587546,2025,Frontiers in bioengineering and biotechnology,research-article; Journal Article,High-yield spidroin mimics for bioinspired fibers via computational design.,"The exceptional mechanical properties, biocompatibility, and biodegradability of spider silk make it a promising biomaterial, yet large-scale production remains hindered by challenges in heterologous expression. Existing prokaryotic systems face bottlenecks due to spidroins' high molecular weight, repetitive sequences, and GC-rich motifs, leading to low yields, premature transcription termination, and insoluble inclusion bodies. Addressing these challenges, the study integrates deep learning and bioengineering to design water-soluble, β-sheet-rich spidroin mimics optimized for efficient prokaryotic expression. By replacing polyalanine motifs in Nephila clavipes MaSp1 with computationally screened sequences (e.g., ITVQQ from Burkholderia OspA), five functional spidroins were engineered and solubly expressed in E. coli, achieving yields up to 0.99 g/L. Circular dichroism revealed that modified spidroins (e.g., 3rep-ITVQQ) exhibited β-sheet content up to 81.3% under thermal induction, surpassing unmodified MaSp1 (41.5%). Structural analysis via SEM demonstrated dense, uniform networks in 3rep-ITVQQ, correlating with enhanced mechanical potential. And 24rep-ITVQQ nanofibers were successfully prepared by electrostatic spinning. Coarse-grained molecular dynamics simulations validated progressive self-assembly with reduced solvent-accessible surface area over 1,000 ns. This work bridges the gap between sequence design and scalable production by overcoming expression barriers, simplifying purification, and leveraging β-sheet stacking for tunable mechanical properties. The results provide a blueprint for high-performance biomimetic fibers, advancing applications (e.g., surgical sutures, scaffolds) in tissue engineering and functional materials while addressing the limitations of conventional spidroin production systems."
38,A1_imaging,41403834,PMC12704313,10.1016/j.isci.2025.113989,2025,iScience,research-article; Journal Article,Uterine collagen deposition fluctuates throughout the estrous cycle and provides a scaffold for gland visualization via the SHG-casting method.,"Uterine extracellular matrix (ECM) and uterine glands are essential parts of the endometrium, with important roles in remodeling associated with the estrous cycle, fertility, and pregnancy. Using second harmonic generation (SHG) microscopy, enabling the label-free imaging of fibrillar collagen, we analyzed mouse endometrial tissue across estrous cycle phases. We observed quantifiable 2D and 3D changes in fibrillar collagen accumulation, especially around uterine glands in the estrus phase. We also validate that the 3D SHG fibrillar collagen scans can serve as a template to recreate 3D uterine gland morphology by a method we call SHG-casting, enabling simultaneous label-free studies of endometrial fibrillar collagen and glands. Our custom deep learning-based segmentation model enables rapid, accurate gland segmentation. SHG-casting reveals variable gland structures, including lobular morphology in estrus and involution in later phases. SHG- casting offers a powerful tool for the 3D imaging of epithelial structures supported by collagen-rich ECM, with broad research and diagnostic potential."
39,A1_imaging,39430497,PMC11489375,10.1016/j.heliyon.2024.e38899,2024,Heliyon,research-article; Journal Article,Optimizing the effect of heat treatment on the mechanical properties (tensile Strength and hardness) of Hyphaene Thebaica nut; A machine learning and Taguchi approach.,"The demand for innovative and sustainable biomaterials in healthcare and biotechnology has fueled the need for advancements in its engineering performance. However, the limited properties of biomaterials without the integration of synthetic reinforcements or supports pose a challenge. Consequently, there is a growing necessity for the development of full cycle eco-friendly materials. This study focuses on enhancing the mechanical properties of Doum palm nuts through heat treatment for engineering applications. The research employs the Taguchi optimization technique and genetic algorithms to determine the optimal combination of heating temperature and holding time, aiming to achieve the highest tensile strength and hardness. The results showcase the effectiveness of the proposed approach, revealing the optimal tensile strength of 7.32 MPa at a treatment temperature of 50 °C and a holding time of 120 min. Similarly, the optimum hardness of 60.3 Hv is attained at a heat treatment temperature of 100 °C and a holding time of 120 min. The study further investigates chemical changes through Fourier transform infrared analysis and optical micrographs. Regression models for tensile strength and hardness are developed, and the global optimum is found using a genetic algorithm solver. The findings of this study demonstrate significant and remarkable improvements in the mechanical properties of biomaterials, highlighting their potential for demanding engineering applications. The optimized heat treatment parameters provide a path towards enhanced biomaterials performance and offer promising avenues for the development of tougher and more resilient materials. This research contributes to the field of biomaterials engineering, paving the way for the design and production of eco-friendly materials with superior mechanical properties, thus addressing the ongoing demand for innovative and sustainable solutions in various industries."
40,A1_imaging,40401519,PMC12128979,10.1172/jci.insight.179246,2025,JCI insight,"Research Support, Non-U.S. Gov't; research-article; Journal Article",iPSC-RPE patch restores photoreceptors and regenerates choriocapillaris in a pig retinal degeneration model.,"Dry age-related macular degeneration (AMD) is a leading cause of untreatable vision loss. In advanced cases, retinal pigment epithelium (RPE) cell loss occurs alongside photoreceptor and choriocapillaris degeneration. We hypothesized that an RPE-patch would mitigate photoreceptor and choriocapillaris degeneration to restore vision. An induced pluripotent stem cell-derived RPE (iRPE) patch was developed using a clinically compatible manufacturing process by maturing iRPE cells on a biodegradable poly(lactic-co-glycolic acid) (PLGA) scaffold. To compare outcomes, we developed a surgical procedure for immediate sequential delivery of PLGA-iRPE and/or PLGA-only patches in the subretinal space of a pig model of laser-induced outer retinal degeneration. Deep learning algorithm-based optical coherence tomography (OCT) image segmentation verified preservation of the photoreceptors over the areas of PLGA-iRPE-transplanted retina and not in laser-injured or PLGA-only-transplanted retina. Adaptive optics imaging of individual cone photoreceptors further supported this finding. OCT-angiography revealed choriocapillaris regeneration in PLGA-iRPE- and not in PLGA-only-transplanted retinas. Our data, obtained using clinically relevant techniques, verified that PLGA-iRPE supports photoreceptor survival and regenerates choriocapillaris in a laser-injured pig retina. Sequential delivery of two 8 mm2 transplants allows for testing of surgical feasibility and safety of the double dose. This work allows one surgery to treat larger and noncontiguous retinal degeneration areas."
41,A1_imaging,41087421,PMC12521365,10.1038/s41598-025-19683-3,2025,Scientific reports,research-article; Journal Article,Development and In Vivo evaluation of liposomal fentanyl nanocarriers using thin-film hydration and AI-based characterization for enhanced analgesic efficacy in anesthesia.,"The aim of this study was to develop and evaluate a liposomal formulation of fentanyl to improve its analgesic efficacy and safety profile in anesthesia, using artificial intelligence (AI) techniques to characterize and optimize the formulation. The liposomes were prepared using the thin-film hydration method, resulting in vesicles with an average diameter of 120.4 ± 10.2 nm and a polydispersity index of 0.23 ± 0.05. The encapsulation efficiency of fentanyl was determined by high performance liquid chromatography (HPLC) and was 85.0 ± 3.2%. A convolutional neural network (CNN) implemented in TensorFlow/Keras (Python) was used for automated analysis of scanning electron microscopy (SEM) images to evaluate the morphology of liposomes. In vitro drug release was studied over 12 hours using a dialysis method. The analgesic efficacy and safety of the liposomal formulation was evaluated in a rat pain model by comparing the paw withdrawal latency (PWL) and mechanical thresholds of Frey with standard fentanyl. A Gaussian Process Regression (GPR) model developed using scikit-learn (Python) was used to predict liposome properties based on formulation parameters. CNN analysis confirmed predominantly spherical liposomes with 3.2% aggregates and 1.8% broken particles. In vitro release studies showed sustained release of fentanyl with an initial burst of approximately 10%. In vivo, the liposomal fentanyl group showed significantly prolonged analgesia (PWL: 12.4 ± 2.1 seconds) compared to standard fentanyl (8.5 ± 1.5 seconds, p 2 > 0.85) for key formulation characteristics. The novelty of this work lies in the integration of AI-driven characterization (CNN for SEM) and predictive modeling (GPR) into the development and optimization of liposomal fentanyl nanocarriers, enabling objective morphological analysis and data-driven formulation design. The developed liposomal fentanyl formulation provides sustained drug release, increased analgesic efficacy and improved safety compared to standard fentanyl. This AI-enhanced approach offers a promising strategy for optimizing liposomal drug delivery systems in anesthesia and pain management."
42,A1_imaging,40025100,PMC11873241,10.1038/s41598-025-87180-8,2025,Scientific reports,research-article; Journal Article,Explainable handcrafted features for mitotic event detection and classification.,"Analysis of cell populations and their behavior is very important in biological and medical research, such as tissue engineering and cancer research. Such behavioral analysis is often performed by visual observation of the cells using microscopy and other imaging techniques, which is often a time-consuming process due to the need for manual observations. Here, a fully automated mitotic event detection method has been developed allowing to reduce the processing time and improving the accuracy of the proliferation rate estimation of studied cell populations Despite the obvious morphological changes during mitosis, traditional image processing methods are not the best candidates, because some phenomena in the images appear as mitotic events but consist of noise and artifacts. These unwanted noise elements and artifacts can cause false positive detections and lead to low precision in detecting proliferation processes. Additionally, traditional cell imaging methods are based on single-cell segmentation resulting in lower performance for high cell densities. To minimize false positive detections, a machine learning-based modeling approach was developed and tested on two large datasets, one public dataset containing phase contrast images and another containing lens-free images. In the new method, traditional image processing, such as thresholding and cell tracking, is employed to select the candidate events. Next, the features that relate to the cell characteristics and process events are extracted. Before the classification step, features are selected using mutual information and ANOVA testing. Finally, false positive rejection is done using tree and random forest classifiers. The applied machine learning approach not only allows high processing performance but also explains how selected features contribute to mitotic event detection. The mean accuracy of the classifiers is 85.12% and precision and recall for the publicly available phase contrast dataset are 88.01% and 92.70% respectively. When applied to the lens-free image dataset, accuracy, precision, and recall were even higher and amounted to 87.66% 88.01%, and 91.78% respectively while employing much less features. The developed methodology has similar performance compared to the published deep learning approach, but has the advantage that it combines high performance with explainable features."
43,A1_imaging,38882138,PMC11170757,10.1021/acsomega.4c01234,2024,ACS omega,research-article; Journal Article,Quantitative Evaluation of the Pore and Window Sizes of Tissue Engineering Scaffolds on Scanning Electron Microscope Images Using Deep Learning.,"The morphological characteristics of tissue engineering scaffolds, such as pore and window diameters, are crucial, as they directly impact cell-material interactions, attachment, spreading, infiltration of the cells, degradation rate and the mechanical properties of the scaffolds. Scanning electron microscopy (SEM) is one of the most commonly used techniques for characterizing the microarchitecture of tissue engineering scaffolds due to its advantages, such as being easily accessible and having a short examination time. However, SEM images provide qualitative data that need to be manually measured using software such as ImageJ to quantify the morphological features of the scaffolds. As it is not practical to measure each pore/window in the SEM images as it requires extensive time and effort, only the number of pores/windows is measured and assumed to represent the whole sample, which may cause user bias. Additionally, depending on the number of samples and groups, a study may require measuring thousands of samples and the human error rate may increase. To overcome such problems, in this study, a deep learning model (Pore D2) was developed to quantify the morphological features (such as the pore size and window size) of the open-porous scaffolds automatically for the first time. The developed algorithm was tested on emulsion-templated scaffolds fabricated under different fabrication conditions, such as changing mixing speed, temperature, and surfactant concentration, which resulted in scaffolds with various morphologies. Along with the developed model, blind manual measurements were taken, and the results showed that the developed tool is capable of quantifying pore and window sizes with a high accuracy. Quantifying the morphological features of scaffolds fabricated under different circumstances and controlling these features enable us to engineer tissue engineering scaffolds precisely for specific applications. Pore D2, an open-source software, is available for everyone at the following link: https://github.com/ilaydakaraca/PoreD2."
44,A1_imaging,41227853,PMC12607992,10.3390/ma18214893,2025,"Materials (Basel, Switzerland)",research-article; Journal Article,"NMR, FT-IR, XRD, SEM, and ANN Complex Characterization of Some Nonwoven Materials Produced by Electrospinning.","Electrospinning is a versatile technique used to manufacture nanofibers by applying an electric field to a polymer solution. This method has gained significant interest in the biomedical, pharmaceutical, and materials engineering fields due to its ability to produce porous structures with a high specific surface area, making it ideal for applications such as wound dressings, controlled drug delivery systems, and tissue engineering. The materials used in electrospinning play a crucial role in determining the final properties of the obtained nonwoven nanofibers. Among the most studied substances are chitosan, collagen, and fish-derived gelatin, which are biopolymers with high biocompatibility. These materials are especially used in the medical and pharmaceutical fields due to their bioactive properties. In combination with synthetic polymers such as polyethylene glycol (PEG) and polyvinyl alcohol (PVA), these biopolymers can form electrospun fibers with improved mechanical characteristics and enhanced structural stability. The characterization of these materials was performed using modern characterization techniques, such as one-dimensional (1D) proton NMR spectroscopy (1H), for which the spin-spin relaxation time distributions T2 were characterized. Additionally, two-dimensional (2D) measurements were conducted, for which EXSY T2-T2 and COSY T1-T2 exchange maps were obtained. The characterization was complemented with FT-IR spectra measurements, and the nanofiber morphology was observed using SEM. As a novelty, machine learning methods, including artificial neural networks (ANNs), were applied to characterize the local structural order of the produced nanofibers. In this study, it was shown that the nanofiber nonwoven materials made from PVA are characterized by a degree of order in the range of 0.27 to 0.61, which are more ordered than the nanofibers made from chitosan and fish gelatin, characterized by an order degree ranging from 0.051 to 0.312, where 0 represents the completely unordered network and 1 a fully ordered fabric."
