rank,area,epmc_id,pmcid,doi,year,journal,pub_types,title,abstract
29,A5_autonomous,39922810,PMC11807174,10.1038/s41467-025-56788-9,2025,Nature communications,research-article; Journal Article,Self-driving lab for the photochemical synthesis of plasmonic nanoparticles with targeted structural and optical properties.,"Many applications of plasmonic nanoparticles require precise control of their optical properties that are governed by nanoparticle dimensions, shape, morphology and composition. Finding reaction conditions for the synthesis of nanoparticles with targeted characteristics is a time-consuming and resource-intensive trial-and-error process, however closed-loop nanoparticle synthesis enables the accelerated exploration of large chemical spaces without human intervention. Here, we introduce the Autonomous Fluidic Identification and Optimization Nanochemistry (AFION) self-driving lab that integrates a microfluidic reactor, in-flow spectroscopic nanoparticle characterization, and machine learning for the exploration and optimization of the multidimensional chemical space for the photochemical synthesis of plasmonic nanoparticles. By targeting spectroscopic nanoparticle properties, the AFION lab identifies reaction conditions for the synthesis of different types of nanoparticles with designated shapes, morphologies, and compositions. Data analysis provides insight into the role of reaction conditions for the synthesis of the targeted nanoparticle type. This work shows that the AFION lab is an effective exploration platform for on-demand synthesis of plasmonic nanoparticles."
30,A5_autonomous,36399561,PMC9674283,10.1126/sciadv.abq8545,2022,Science advances,research-article; Journal Article,Multifunctional microrobot with real-time visualization and magnetic resonance imaging for chemoembolization therapy of liver cancer.,"Microrobots that can be precisely guided to target lesions have been studied for in vivo medical applications. However, existing microrobots have challenges in vivo such as biocompatibility, biodegradability, actuation module, and intra- and postoperative imaging. This study reports microrobots visualized with real-time x-ray and magnetic resonance imaging (MRI) that can be magnetically guided to tumor feeding vessels for transcatheter liver chemoembolization in vivo. The microrobots, composed of a hydrogel-enveloped porous structure and magnetic nanoparticles, enable targeted delivery of therapeutic and imaging agents via magnetic guidance from the actuation module under real-time x-ray imaging. In addition, the microrobots can be tracked using MRI as postoperative imaging and then slowly degrade over time. The in vivo validation of microrobot system-mediated chemoembolization was demonstrated in a rat liver with a tumor model. The proposed microrobot provides an advanced medical robotic platform that can overcome the limitations of existing microrobots and current liver chemoembolization."
31,A5_autonomous,41000128,PMC12459380,10.1039/d5sc03738g,2025,Chemical science,research-article; Journal Article,Synthesis of biodegradable vinyl copolymers via enforced regular sequence distribution from automated radical ring opening polymerisation.,"A method based on continuous Bayesian optimization of monomer feed in a semi-batch copolymerization is demonstrated that allows countering the composition drift in copolymerizations stemming from disparate reactivity ratios. The method requires online monitoring of the reaction, but requires no prior kinetic knowledge on the copolymerization or any modelling of the polymerizations, making this the first method generally applicable to any copolymerization system to achieve this aim. Copolymerizations between acrylates, methacrylates and styrene are demonstrated to achieve perfectly statistical and homogeneous distributions, and the radical ring opening copolymerisation between a cyclic ketene acetal and methyl methacrylate is showcased as an example of a challenging copolymerization where countering the composition drift results in a completely degradable material, paving a pathway to new sustainable polymers in the future. Next to perfect regulation of the sequence distribution in these copolymers, we also demonstrate how the method can be applied to create non-natural composition drifts in polymers at will."
32,A5_autonomous,39221512,PMC11403549,10.1021/acsami.4c10077,2024,ACS applied materials & interfaces,research-article; Journal Article,"High-Yield WS2 Synthesis through Sulfurization in Custom-Modified Atmospheric Pressure Chemical Vapor Deposition Reactor, Paving the Way for Selective NH3 Vapor Detection.","Nanostructured transition metal dichalcogenides have garnered significant research interest for physical and chemical sensing applications due to their unique crystal structure and large effective surface area. However, the high-yield synthesis of these materials on different substrates and in nanostructured films remains a challenge that hinders their real-world applications. In this work, we demonstrate the synthesis of two-dimensional (2D) tungsten disulfide (WS2) sheets on a hundred-milligram scale by sulfurization of tungsten trioxide (WO3) powder in an atmospheric pressure chemical vapor deposition reactor. The as-synthesized WS2 powders can be formulated into inks and deposited on a broad range of substrates using techniques like screen or inkjet printing, spin-coating, drop-casting, or airbrushing. Structural, morphological, and chemical composition analysis confirm the successful synthesis of edge-enriched WS2 sheets. The sensing performance of the WS2 films prepared with the synthesized 2D material was evaluated for ammonia (NH3) detection at different operating temperatures. The results reveal exceptional gas sensing responses, with the sensors showing a 100% response toward 5 ppm of NH3 at 150 °C. The sensor detection limit was experimentally verified to be below 1 ppm of NH3 at 150 °C. Selectivity tests demonstrated the high selectivity of the edge-enriched WS2 films toward NH3 in the presence of interfering gases like CO, benzene, H2, and NO2. Furthermore, the sensors displayed remarkable stability against high levels of humidity, with only a slight decrease in response from 100% in dry air to 93% in humid environments. Density functional theory and Bayesian optimization simulations were performed, and the theoretical results agree with the experimental findings, revealing that the interaction between gas molecules and WS2 is primarily based on physisorption."
33,A5_autonomous,39988802,PMC11969433,10.1021/acsami.4c19073,2025,ACS applied materials & interfaces,research-article; Journal Article,Computational Micromechanics and Machine Learning-Informed Design of Composite Carbon Fiber-Based Structural Battery for Multifunctional Performance Prediction.,"Integrating load-bearing and energy storage capabilities within a single material system, known as multifunctional structural batteries, holds immense promise for advancing structural energy storage technologies. These systems offer significant weight reduction and enhanced safety, but their commercialization is hindered by challenges due to vast unexplored design spaces and costly trial-and-error processes. In this work, we employ an experimentally validated computational framework to accelerate the design of carbon fiber (CF)-based structural batteries impregnated with solid polymer electrolyte (SPE). To analyze the mechanical behavior, a finite element analysis (FEA) model powered by computational micromechanics was used to investigate the CF/SPE interface and damage mechanisms to predict the macro-effective material properties. To preform accurate forecasts on energy storage, a data-driven machine learning approach based on artificial neural networks (ANN) was optimized via a Bayesian optimization algorithm to predict the structural battery's future capacity. Furthermore, we validate the optimized ANN model in a rapid capacity degradation condition, showcasing the suitability of such algorithms for studying coupled multifunctional structures under mechanical and electrochemical loads, providing promising insights for optimizing the development of multifunctional composites."
34,A5_autonomous,40815654,PMC12356264,10.1126/sciadv.adx2299,2025,Science advances,research-article; Journal Article,Accelerated design of gold nanoparticles with enhanced plasmonic performance.,"Finding the optimal dimensions of metal nanoparticles to maximize their plasmonic performance in targeted applications is a complex and time-consuming process that typically requires a trial-and-error approach. Here, we propose a universal pipeline that integrates Bayesian optimization with electrodynamics simulations to find dimensions of gold bipyramids with superior plasmonic performance in photothermal efficiency, enhancement of Raman scattering and photoluminescence, strong coupling between plasmon and exciton, and aggregation-induced color difference. Our workflow is a straightforward tool for plasmonic nanoparticle design, setting their optimal dimensions for targeted applications."
35,A5_autonomous,40864782,PMC12385062,10.3390/cimb47080628,2025,Current issues in molecular biology,research-article; Journal Article,MvAl-MFP: A Multi-Label Classification Method on the Functions of Peptides with Multi-View Active Learning.,"The rapid expansion of peptide libraries and the increasing functional diversity of peptides have highlighted the significance of predicting the multifunctional properties of peptides in bioinformatics research. Although supervised learning methods have made advancements, they typically necessitate substantial amounts of labeled data for yielding accurate prediction. This study presents MvAl-MFP, a multi-label active learning approach that incorporates multiple feature views of peptides. This method takes advantage of the natural properties of multi-view representation for amino acid sequences, meets the requirement of the query-by-committee (QBC) active learning paradigm, and further significantly diminishes the requirement for labeled samples while training high-performing models. First, MvAl-MFP generates nine distinct feature views for a few labeled peptide amino acid sequences by considering various peptide characteristics, including amino acid composition, physicochemical properties, evolutionary information, etc. Then, on each independent view, a multi-label classifier is trained based on the labeled samples. Next, a QBC strategy based on the average entropy of predictions across all trained classifiers is adopted to select a specific number of most valuable unlabeled samples to submit them to human experts for labeling by wet-lab experiments. Finally, the aforementioned procedure is iteratively conducted with a constantly expanding labeled set and updating classifiers until it meets the default stopping criterion. The experiments are conducted on a dataset of multifunctional therapeutic peptides annotated with eight functional labels, including anti-bacterial properties, anti-inflammatory properties, anti-cancer properties, etc. The results clearly demonstrate the superiority of the proposed MvAl-MFP method, as it can rapidly improve prediction performance while only labeling a small number of samples. It provides an effective tool for more precise multifunctional peptide prediction while lowering the cost of wet-lab experiments."
36,A5_autonomous,39466695,PMC11542659,10.1107/s1600577524008993,2024,Journal of synchrotron radiation,research-article; Journal Article,A general Bayesian algorithm for the autonomous alignment of beamlines.,"Autonomous methods to align beamlines can decrease the amount of time spent on diagnostics, and also uncover better global optima leading to better beam quality. The alignment of these beamlines is a high-dimensional expensive-to-sample optimization problem involving the simultaneous treatment of many optical elements with correlated and nonlinear dynamics. Bayesian optimization is a strategy of efficient global optimization that has proved successful in similar regimes in a wide variety of beamline alignment applications, though it has typically been implemented for particular beamlines and optimization tasks. In this paper, we present a basic formulation of Bayesian inference and Gaussian process models as they relate to multi-objective Bayesian optimization, as well as the practical challenges presented by beamline alignment. We show that the same general implementation of Bayesian optimization with special consideration for beamline alignment can quickly learn the dynamics of particular beamlines in an online fashion through hyperparameter fitting with no prior information. We present the implementation of a concise software framework for beamline alignment and test it on four different optimization problems for experiments on X-ray beamlines at the National Synchrotron Light Source II and the Advanced Light Source, and an electron beam at the Accelerator Test Facility, along with benchmarking on a simulated digital twin. We discuss new applications of the framework, and the potential for a unified approach to beamline alignment at synchrotron facilities."
37,A5_autonomous,39505990,PMC11541781,10.1038/s41598-024-76800-4,2024,Scientific reports,research-article; Journal Article,Performance of uncertainty-based active learning for efficient approximation of black-box functions in materials science.,"Obtaining a fine approximation of a black-box function is important for understanding and evaluating innovative materials. Active learning aims to improve the approximation of black-box functions with fewer training data. In this study, we investigate whether active learning based on uncertainty sampling enables the efficient approximation of black-box functions in regression tasks using various material databases. In cases where the inputs are provided uniformly and defined in a relatively low-dimensional space, the liquidus surfaces of the ternary systems are the focus. The results show that uncertainty-based active learning can produce a better black-box function with higher prediction accuracy than that by random sampling. Furthermore, in cases in which the inputs are distributed discretely and unbalanced in a high-dimensional feature space, datasets extracted from materials databases for inorganic materials, small molecules, and polymers are addressed, and uncertainty-based active learning is occasionally inefficient. Based on the dependency on the material descriptors, active learning tends to produce a better black-box functions than random sampling when the dimensions of the descriptor are small. The results indicate that active learning is occasionally inefficient in obtaining a better black-box function in materials science."
38,A5_autonomous,37772116,PMC10530742,10.1039/d3sc03174h,2023,Chemical science,research-article; Journal Article,Efficient exploration of compositional space for high-performance copolymers via Bayesian optimization.,"The traditional approach employed in copolymer compositional design, which relies on trial-and-error, faces low-efficiency and high-cost obstacles when attempting to simultaneously improve multiple conflicting properties. For example, designing co-cured polycyanurates that exhibit both moisture and thermal resistance, along with high modulus, is a long-term challenge because of the intrinsic trade-offs between these properties. In this work, to surmount these barriers, we developed a Bayesian optimization (BO)-guided method to expedite the discovery of co-cured polycyanurates exhibiting low water uptake, coupled with higher glass transition temperature and Young's modulus. By virtue of the knowledge of molecular simulations, benchmarking studies were carried out to develop an effective BO-guided method. Propelled by the developed method, several copolymers with improved comprehensive properties were obtained experimentally in a few iterations. This work provides guidance for efficiently designing other high-performance copolymers."
39,A5_autonomous,40255674,PMC12009122,10.2147/ijn.s514064,2025,International journal of nanomedicine,research-article; Journal Article,Bacteria-Assisted Celastrol Liposomes for Effective Chemotherapy Against Lung Cancer in Mice Model.,"IntroductionLung cancer has a high resistance rate to current chemotherapies. Therefore, there is an urgent need to develop new anticancer drugs. Celastrol is a promising anticancer bioactive compound for various types of cancers. However, its poor solubility and severe liver damage have limited its clinical application.MethodsBIF@CEL/LF/CMCS-Lipo (Bif@CLC-LP), a self-driving biomotor that targets tumor tissues, was used to deliver celastrol, which was encapsulated in surface-modified lactoferrin liposomes, which were then coated with carboxymethyl chitosan and loaded onto the surface of Bifidobacterium infantis (Bif). Extensive in vitro and in vivo experiments were performed to assess its physicochemical and antitumor properties and safety in treating lung cancer.ResultsBif@CLC-LP responds to pH and is bioselective, precisely targeting hypoxic regions of tumors. In the acidic tumor environment, the carboxymethyl chitosan coating breaks down, releasing liposomes that can specifically target the cancer surface receptor for endocytosis. This process increases the production of reactive oxygen species (ROS) and decreases the mitochondrial membrane potential in lung cancer cells, leading to apoptosis.ConclusionIn our work, Bif@CLC-LP significantly inhibited tumor growth while minimizing celastrol-induced liver damage in a mouse lung cancer model. This bacteria-mediated liposome delivery system is a promising new nanoplatform for treating different types of solid cancer."
40,A5_autonomous,40498829,PMC12154192,10.1126/sciadv.adt9466,2025,Science advances,research-article; Journal Article,Discovery of unconventional and nonintuitive self-assembling peptide materials using experiment-driven machine learning.,"Prediction of peptide secondary structure is challenging because of complex molecular interactions, sequence-specific behavior, and environmental factors. Traditional design strategies, based on hydrophobicity and structural propensity, can be biased and could indeed prevent discovery of interesting, diverse, and unconventional peptides with desired nanostructure assembly. Using β sheet formation in pentapeptides as a case study, we used an integrated high-throughput experimental workflow and an artificial intelligence-driven active learning framework to improve prediction accuracy of self-assembly. By focusing on sequences where machine learning (ML) predictions deviate from conventional design strategies, we synthesized and tested 268 pentapeptides, successfully finding 96 forming β sheet assemblies, including unconventional sequences (e.g., ILFSM, LMISI, MITIY, MISIW, and WKIYI) not predicted by traditional methods. Our ML models outperformed conventional β sheet propensity tables, revealing useful chemical design rules. A web interface is provided to facilitate community access to these models. This work highlights the value of ML-driven approaches in overcoming the limitations of current peptide design strategies."
41,A5_autonomous,38464498,PMC10923610,10.34133/research.0338,2024,"Research (Washington, D.C.)",research-article; Journal Article,Selecting Monoclonal Cell Lineages from Somatic Reprogramming Using Robotic-Based Spatial-Restricting Structured Flow.,"Somatic cell reprogramming generates induced pluripotent stem cells (iPSCs), which serve as a crucial source of seed cells for personalized disease modeling and treatment in regenerative medicine. However, the process of reprogramming often causes substantial lineage manipulations, thereby increasing cellular heterogeneity. As a consequence, the process of harvesting monoclonal iPSCs is labor-intensive and leads to decreased reproducibility. Here, we report the first in-house developed robotic platform that uses a pin-tip-based micro-structure to manipulate radial shear flow for automated monoclonal iPSC colony selection (~1 s) in a non-invasive and label-free manner, which includes tasks for somatic cell reprogramming culturing, medium changes; time-lapse-based high-content imaging; and iPSCs monoclonal colony detection, selection, and expansion. Throughput-wise, this automated robotic system can perform approximately 24 somatic cell reprogramming tasks within 50 days in parallel via a scheduling program. Moreover, thanks to a dual flow-based iPSC selection process, the purity of iPSCs was enhanced, while simultaneously eliminating the need for single-cell subcloning. These iPSCs generated via the dual processing robotic approach demonstrated a purity 3.7 times greater than that of the conventional manual methods. In addition, the automatically produced human iPSCs exhibited typical pluripotent transcriptional profiles, differentiation potential, and karyotypes. In conclusion, this robotic method could offer a promising solution for the automated isolation or purification of lineage-specific cells derived from iPSCs, thereby accelerating the development of personalized medicines."
42,A5_autonomous,35746042,PMC9231346,10.3390/polym14122465,2022,Polymers,research-article; Journal Article,Replica of Bionic Nepenthes Peristome-like and Anti-Fouling Structures for Self-Driving Water and Raman-Enhancing Detection.,"The flexible, anti-fouling, and bionic surface-enhanced Raman scattering (SERS) biochip, which has a Nepenthes peristome-like structure, was fabricated by photolithography, replicated technology, and thermal evaporation. The pattern of the bionic Nepenthes peristome-like structure was fabricated by two layers of photolithography with SU-8 photoresist. The bionic structure was then replicated by polydimethylsiloxane (PDMS) and grafting the zwitterion polymers (2-methacryloyloxyethyl phosphorylcholine, MPC) by atmospheric plasma polymerization (PDMS-PMPC). The phospholipid monomer of MPC immobilization plays an important role; it can not only improve hydrophilicity, anti-fouling and anti-bacterial properties, and biocompatibility, but it also allows for self-driving and unidirectional water delivery. Ag nanofilms (5 nm) were deposited on a PDMS (PDMS-Ag) substrate by thermal evaporation for SERS detection. Characterizations of the bionic SERS chips were measured by a scanning electron microscope (SEM), optical microscope (OM), X-ray photoelectron spectrometer (XPS), Fourier-transform infrared spectroscopy (FTIR), and contact angle (CA) testing. The results show that the superior anti-fouling capability of proteins and bacteria (E. coli) was found on the PDMS-PMPC substrate. Furthermore, the one-way liquid transfer capability of the bionic SERS chip was successfully demonstrated, which provides for the ability to separate samples during the flow channel, and which was detected by Raman spectroscopy. The SERS intensity (adenine, 10-4 M) of PDMS-Ag with a bionic structure is ~4 times higher than PDMS-Ag without a bionic structure, due to the multi-reflection of the 3D bionic structure. The high-sensitivity bionic SERS substrate, with its self-driving water capability, has potential for biomolecule separation and detection."
43,A5_autonomous,38534124,PMC11009904,10.1021/acsami.4c00759,2024,ACS applied materials & interfaces,research-article; Journal Article,Machine-Guided Discovery of Acrylate Photopolymer Compositions.,"Additive manufacturing (AM) can be advanced by the diverse characteristics offered by thermoplastic and thermoset polymers and the further benefits of copolymerization. However, the availability of suitable polymeric materials for AM is limited and may not always be ideal for specific applications. Additionally, the extensive number of potential monomers and their combinations make experimental determination of resin compositions extremely time-consuming and costly. To overcome these challenges, we develop an active learning (AL) approach to effectively choose compositions in a ternary monomer space ranging from rigid to elastomeric. Our AL algorithm dynamically suggests monomer composition ratios for the subsequent round of testing, allowing us to efficiently build a robust machine learning (ML) model capable of predicting polymer properties, including Young's modulus, peak stress, ultimate strain, and Shore A hardness based on composition while minimizing the number of experiments. As a demonstration of the effectiveness of our approach, we use the ML model to drive material selection for a specific property, namely, Young's modulus. The results indicate that the ML model can be used to select material compositions within at least 10% of a targeted value of Young's modulus. We then use the materials designed by the ML model to 3D print a multimaterial ""hand"" with soft ""skin"" and rigid ""bones"". This work presents a promising tool for enabling informed AM material selection tailored to user specifications and accelerating material discovery using a limited monomer space."
44,A5_autonomous,34568678,PMC8459422,10.1021/acsomega.1c03132,2021,ACS omega,research-article; Journal Article,Active Semisupervised Model for Improving the Identification of Anticancer Peptides.,"Cancer is one of the most dangerous threats to human health. Accurate identification of anticancer peptides (ACPs) is valuable for the development and design of new anticancer agents. However, most machine-learning algorithms have limited ability to identify ACPs, and their accuracy is sensitive to the amount of label data. In this paper, we construct a new technology that combines active learning (AL) and label propagation (LP) algorithm to solve this problem, called (ACP-ALPM). First, we develop an efficient feature representation method based on various descriptor information and coding information of the peptide sequence. Then, an AL strategy is used to filter out the most informative data for model training, and a more powerful LP classifier is cast through continuous iterations. Finally, we evaluate the performance of ACP-ALPM and compare it with that of some of the state-of-the-art and classic methods; experimental results show that our method is significantly superior to them. In addition, through the experimental comparison of random selection and AL on three public data sets, it is proved that the AL strategy is more effective. Notably, a visualization experiment further verified that AL can utilize unlabeled data to improve the performance of the model. We hope that our method can be extended to other types of peptides and provide more inspiration for other similar work."
45,A5_autonomous,40394051,PMC12092634,10.1038/s41467-025-59848-2,2025,Nature communications,research-article; Journal Article,Additive manufacturing of carbon fiber-reinforced thermoset composites via in-situ thermal curing.,"Fiber-reinforced polymer composites are lightweight structural materials widely used in the transportation and energy industries. Current approaches for the manufacture of composites require expensive tooling and long, energy-intensive processing, resulting in a high cost of manufacturing, limited design complexity, and low fabrication rates. Here, we report rapid, scalable, and energy-efficient additive manufacturing of fiber-reinforced thermoset composites, while eliminating the need for tooling or molds. Use of a thermoresponsive thermoset resin as the matrix of composites and localized, remote heating of carbon fiber reinforcements via photothermal conversion enables rapid, in-situ curing of composites without further post-processing. Rapid curing and phase transformation of the matrix thermoset, from a liquid or viscous resin to a rigid polymer, immediately upon deposition by a robotic platform, allows for the high-fidelity, freeform manufacturing of discontinuous and continuous fiber-reinforced composites without using sacrificial support materials. This method is applicable to a variety of industries and will enable rapid and scalable manufacture of composite parts and tooling as well as on-demand repair of composite structures."
46,A5_autonomous,39994271,PMC11850614,10.1038/s41598-025-89069-y,2025,Scientific reports,research-article; Journal Article,Development of the autonomous lab system to support biotechnology research.,"In this study, we developed the autonomous lab (ANL), which is a system based on robotics and artificial intelligence (AI) to conduct biotechnology experiments and formulate scientific hypotheses. This system was designed with modular devices and Bayesian optimization algorithms, allowing it to effectively run a closed loop from culturing to preprocessing, measurement, analysis, and hypothesis formulation. As a case study, we used the ANL to optimize medium conditions for a recombinant Escherichia coli strain, which overproduces glutamic acid. The results demonstrated that our autonomous system successfully replicated the experimental techniques, such as sample preparation and data measurement, and improved both the cell growth rate and the maximum cell growth. The ANL offers a versatile and scalable solution for various applications in the field of bioproduction, with the potential to improve efficiency and reliability of experimental processes in the future."
47,A5_autonomous,40457498,PMC12131582,10.1186/s13287-025-04408-0,2025,Stem cell research & therapy,research-article; Journal Article,Engineering a controlled cardiac multilineage co-differentiation process using statistical design of experiments.,"BACKGROUND: The heart is a complex organ composed of diverse cell types, whose interplay is crucial for development, tissue homeostasis, and disease progression. A potential approach to recapitulate this heterotypic multicellular environment is the co-differentiation of induced pluripotent stem cells (iPSCs) into multiple cardiac cell types, facilitating the unlocking of their full potential for regenerative medicine and drug development. However, the inherent complexity of co-differentiation, where multiple differentiation factors simultaneously influence the induction of multiple cell types, presents a significant challenge in achieving high controllability over the process toward the desired outcome. Thus, a robust strategy is essential for engineering a controlled co-differentiation process with broader applicability. METHODS: Given the importance of heterotypic cellular proportions in facilitating proper interactions, we present a new strategy to engineer a controlled cardiac co-differentiation process from iPSCs using statistical design of experiments to simultaneously generate cardiomyocytes, mural cells, and endothelial cells, which are major constituents of the heart. RESULTS: We divided the process into two stages: progenitor cell induction and the subsequent trilineage co-differentiation, allowing for stage-specific optimization. Given that the performance of progenitor cell induction may critically influence the overall process performance, we carefully optimized activin A and CHIR-99021 using the sequential design of experiments to achieve approximately 95% induction efficiency of KDR+/PDGFR-α+ cardiogenic mesoderm cells from iPSCs with minimal batch-to-batch variability. In the trilineage co-differentiation stage, we developed unique multi-response models to delineate trilineage co-differentiation ratios within a defined parameter space of WNT signal inhibitor and vascular endothelial growth factor. This enabled the identification of potential conditions that steer co-differentiation toward desired cellular constitutions, a critical factor of effective cellular interplays. Repeated trilineage co-differentiation experiments confirmed the high process controllability, with a close match between actual and predicted differentiation ratios. Furthermore, cardiomyocytes from trilineage co-differentiation exhibited a more mature sarcomere gene expression profile than those from monolineage differentiation. CONCLUSIONS: These results highlight the effectiveness of our strategy for engineering a stem cell co-differentiation process and its applicability where multicellular interactions are crucial."
48,A5_autonomous,36015950,PMC9414851,10.3390/s22166183,2022,"Sensors (Basel, Switzerland)",research-article; Journal Article,Microfluidic-Assisted Human Cancer Cells Culturing Platform for Space Biology Applications.,"In the paper, the lab-on-chip platform applicable for the long-term cultivation of human cancer cells, as a solution meeting the demands of the CubeSat biological missions, is presented. For the first time, the selected cancer cell lines-UM-UC-3 and RT 112 were cultured on-chip for up to 50 days. The investigation was carried out in stationary conditions (without medium microflow) in ambient temperature and utilizing the microflow perfusion system in the incubation chamber assuring typical cultivation atmosphere (37 °C). All the experiments were performed to imitate the conditions that are provided before the biological mission starts (waiting for the rocket launch) and when the actual experiment is initialized on a CubeSat board in space microgravity. The results of the tests showed appropriate performance of the lab-on-chip platform, especially in the context of material and technological biocompatibility. Cultured cells were characterized by adequate morphology-high attachment rate and visible signs of proliferation in each of the experimental stage. These results are a good basis for further tests of the lab-on-chip platform in both terrestrial and space conditions. At the end of the manuscript, the authors provide some considerations regarding a potential 3-Unit CubeSat biological mission launched with Virgin Orbit company. The lab-on-chip platform was modelled to fit a 2-Unit autonomous laboratory payload."
49,A5_autonomous,38666057,PMC11041776,10.1038/s41524-023-01104-6,2023,npj computational materials,research-article; Journal Article,Hyperactive learning for data-driven interatomic potentials.,"Data-driven interatomic potentials have emerged as a powerful tool for approximating ab initio potential energy surfaces. The most time-consuming step in creating these interatomic potentials is typically the generation of a suitable training database. To aid this process hyperactive learning (HAL), an accelerated active learning scheme, is presented as a method for rapid automated training database assembly. HAL adds a biasing term to a physically motivated sampler (e.g. molecular dynamics) driving atomic structures towards uncertainty in turn generating unseen or valuable training configurations. The proposed HAL framework is used to develop atomic cluster expansion (ACE) interatomic potentials for the AlSi10 alloy and polyethylene glycol (PEG) polymer starting from roughly a dozen initial configurations. The HAL generated ACE potentials are shown to be able to determine macroscopic properties, such as melting temperature and density, with close to experimental accuracy."
50,A5_autonomous,37312805,PMC10259616,10.5195/jmla.2023.1529,2023,Journal of the Medical Library Association : JMLA,research-article; Randomized Controlled Trial; Journal Article,Effectiveness of a question formulation rubric with second-year medical students: a randomized controlled trial.,"ObjectiveThe FAC (Focus, Amplify, Compose) rubric for assessing medical students' question formulation skills normally accompanies our Evidence Based Practice (EBP) training. The combined training and assessment rubric have improved student scores significantly. How much does the rubric itself contribute to improved student scores? This study sought to measure student improvement using the rubric either with or without a linked 25-minute training session.MethodsRandomized Controlled Trial. The authors tested the hypothesis that a 25-minute training session combined with use of a rubric would lead to higher scores than a brief explanation of this rubric alone. All 72 participating second-year medical students had a question formulation rubric briefly explained to them following a pre-test. Students in the intervention groups were taught how to formulate EBP questions for 25 minutes using the rubric followed with another 30 minutes of EBP search training. Students in the control group only received the 30 minutes of EBP search training in their small group labs. All 72 students took the post-test in which they formulated a question in response to a clinical vignette. Statistical analysis to test the hypothesis consisted of a two-sample paired t-test to measure between-group differences.DiscussionBoth the intervention and control groups performed significantly better on the post-test for question formulation skills than on the pre-test. When analyzed by extent of individual improvement between pre- and post-tests using a two-sample paired t-test for between group differences, the control group students receiving only a brief explanation of the rubric performed the same statistically (intervention 37.7 versus 37.4 control) as the intervention group students who received the same brief explanation followed by a 25-minute active learning training session. Thus, the results provided no support of the hypothesis that the extra 25-minute training improved post-test scores. The rubric itself contributed similarly to the intervention groups students' improvement as the combined rubric and training for control group students. This finding could potentially save scarce curricular time.Key messagesThe FAC question formulation rubric and training significantly improves medical students' EBP question quality. The FAC rubric coupled with only a 5-minute explanation can be effective. In a crowded medical school curriculum, the rubric and brief explanation might save valued time for other purposes."
51,A5_autonomous,39863620,PMC11762284,10.1038/s41598-024-85040-5,2025,Scientific reports,research-article; Journal Article,Atmospheric air plasma pre-activation and customizable covalent functionalization of PVDF-membranes of microtiter filter plates.,"Microtiter-plate-based systems are unified platforms of high-throughput experimentation (HTE). These polymeric devices are used worldwide on a daily basis-mainly in the pharmaceutical industry-for parallel syntheses, reaction optimization, various preclinical studies and high-throughput screening methods. Accordingly, laboratory automation today aims to handle these commercially available multiwell plates, making developments focused on their modifications a priority area of modern applied research. We performed the covalent functionalization of the porous PVDF-membrane of microtiter filter plates as the essence of conventional and common sandwich plate systems by introducing a generalizable method. After surface-activation of the indifferent membrane polymer, customizable functionalization becomes feasible by covalently attached monofunctional molecular linkers. The study was designed with future adaptability, and thus, industrially widespread atmospheric plasma and two different chemical treatments were investigated and compared in terms of practical implementation, polarization effects, extent of labeling, effects on morphology and porosity as well as on permeability. For critical comparison, contact angle measurements, surface ATR-FTIR, 1H-NMR, 19F-NMR, UV-Vis spectroscopy, scanning electron microscopy and permeability tests were used."
52,A5_autonomous,41285969,PMC12644807,10.1038/s41598-025-25621-0,2025,Scientific reports,research-article; Journal Article,Ranking-enhanced anomaly detection using Active Learning-assisted Attention Adversarial Dual AutoEncoder.,"Advanced Persistent Threats (APTs) pose a significant challenge in cybersecurity due to their stealthy and long-term nature. Modern supervised learning methods require extensive labeled data, which is often scarce in real-world cybersecurity environments. In this paper, we propose an innovative approach that leverages AutoEncoders for unsupervised anomaly detection, augmented by active learning to iteratively improve the detection of APT anomalies. By selectively querying an oracle for labels on uncertain or ambiguous samples, we minimize labeling costs while improving detection rates, enabling the model to improve its detection accuracy with minimal data while reducing the need for extensive manual labeling. We provide a detailed formulation of the proposed Attention Adversarial Dual AutoEncoder-based anomaly detection framework and show how the active learning loop iteratively enhances the model. The framework is evaluated on real-world imbalanced provenance trace databases produced by the DARPA Transparent Computing program, where APT-like attacks constitute as little as 0.004% of the data. The datasets span multiple operating systems, including Android, Linux, BSD, and Windows, and cover two attack scenarios. The results have shown significant improvements in detection rates during active learning and better performance compared to other existing approaches."
