rank,area,epmc_id,pmcid,doi,year,journal,pub_types,title,abstract
129,A3_sensors,40318170,PMC12224986,10.1002/advs.202501293,2025,"Advanced science (Weinheim, Baden-Wurttemberg, Germany)",research-article; Journal Article,Artificial Olfactory System Enabled by Ultralow Chemical Sensing Variations of 1D SnO2 Nanoarchitectures.,"AI-assisted electronic nose systems often emphasize sensitivity-driven datasets, overlooking the comprehensive analysis of gaseous chemical attributes critical for precise gas identification. Conventional fabrication methods generate inconsistent datasets and focus primarily on improving classification accuracy through deep learning, neglecting the fundamental role of sensor material design. This study addresses these challenges by developing a highly reliable sensor platform to standardize gas sensing for deep learning applications. Specifically, 1D SnO2 nanonetworks functionalized with Au and Pd nanocatalysts are fabricated via a systematic deposition process, enhancing gas diffusion and reaction kinetics. Stability improvements through controlled aging process reduce the coefficient of variation to below 5% across seven target gases: acetone, hydrogen, ethanol, carbon monoxide, propane, isoprene, and toluene. The platform exhibits exceptional deep learning performance, achieving over 99.5% classification accuracy using a residual network model, even in high-humidity environments (up to 80% relative humidity) and at parts-per-trillion detection limits. This study highlights the synergy between nanostructure engineering and AI, establishing a robust framework for next-generation bioinspired electronic nose systems with enhanced reliability and analytical capability."
130,A3_sensors,41202096,PMC12594348,10.1371/journal.pone.0332356,2025,PloS one,research-article; Journal Article,Enhanced surface plasmon resonance biosensor with graphene-black phosphorus heterostructure for ultra-high sensitivity refractive index detection with machine learning for behaviour prediction.,"This study reports a five-layer surface plasmon resonance biosensor architecture comprising a BK7 glass substrate, silver plasmonic film, monolayer graphene, black phosphorus dielectric, and analyte region, engineered for high-precision detection of low refractive index media. The graphene-black phosphorus heterostructure synergistically exploits the exceptionally high surface-to-volume ratio of graphene and the anisotropic optical response of black phosphorus, enabling pronounced electromagnetic field confinement at the sensor interface. In particular, the detection procedure is mainly dependent on the emergence of the angular surface plasmon resonance based on the optimum values of the different geometrical and structural parameters. Therefore, the electromagnetic optimization using COMSOL Multiphysics was performed by varying the silver thickness, graphene thickness and black phosphorus thickness over an analyte index range of 1.29-1.38 RIU. The optimized configuration achieved a maximum sensitivity of 300°/RIU at n = 1.35 RIU, with a figure of merit of 45.455 RIU-1 and a detection limit of 0.018 RIU, surpassing previously reported architectures. Furthermore, predictive validation employing K-nearest neighbours regression demonstrated excellent reliability, yielding R² values between 92-100% and mean absolute errors of 0.005-0.012 RIU."
131,A3_sensors,40439842,PMC12122957,10.1007/s40820-025-01780-7,2025,Nano-micro letters,research-article; Journal Article,"Machine Learning Enabled Reusable Adhesion, Entangled Network-Based Hydrogel for Long-Term, High-Fidelity EEG Recording and Attention Assessment.","Due to their high mechanical compliance and excellent biocompatibility, conductive hydrogels exhibit significant potential for applications in flexible electronics. However, as the demand for high sensitivity, superior mechanical properties, and strong adhesion performance continues to grow, many conventional fabrication methods remain complex and costly. Herein, we propose a simple and efficient strategy to construct an entangled network hydrogel through a liquid-metal-induced cross-linking reaction, hydrogel demonstrates outstanding properties, including exceptional stretchability (1643%), high tensile strength (366.54 kPa), toughness (350.2 kJ m-3), and relatively low mechanical hysteresis. The hydrogel exhibits long-term stable reusable adhesion (104 kPa), enabling conformal and stable adhesion to human skin. This capability allows it to effectively capture high-quality epidermal electrophysiological signals with high signal-to-noise ratio (25.2 dB) and low impedance (310 ohms). Furthermore, by integrating advanced machine learning algorithms, achieving an attention classification accuracy of 91.38%, which will significantly impact fields like education, healthcare, and artificial intelligence."
132,A3_sensors,35165824,PMC8844338,10.1007/s40820-022-00806-8,2022,Nano-micro letters,research-article; Journal Article,Functionalized Fiber-Based Strain Sensors: Pathway to Next-Generation Wearable Electronics.,"Wearable strain sensors are arousing increasing research interests in recent years on account of their potentials in motion detection, personal and public healthcare, future entertainment, man-machine interaction, artificial intelligence, and so forth. Much research has focused on fiber-based sensors due to the appealing performance of fibers, including processing flexibility, wearing comfortability, outstanding lifetime and serviceability, low-cost and large-scale capacity. Herein, we review the latest advances in functionalization and device fabrication of fiber materials toward applications in fiber-based wearable strain sensors. We describe the approaches for preparing conductive fibers such as spinning, surface modification, and structural transformation. We also introduce the fabrication and sensing mechanisms of state-of-the-art sensors and analyze their merits and demerits. The applications toward motion detection, healthcare, man-machine interaction, future entertainment, and multifunctional sensing are summarized with typical examples. We finally critically analyze tough challenges and future remarks of fiber-based strain sensors, aiming to implement them in real applications."
133,A3_sensors,39851169,PMC11803620,10.1021/acsami.4c17369,2025,ACS applied materials & interfaces,research-article; Journal Article,Full Body-Worn Textile-Integrated Nanomaterials and Soft Electronics for Real-Time Continuous Motion Recognition Using Cloud Computing.,"Recognizing human body motions opens possibilities for real-time observation of users' daily activities, revolutionizing continuous human healthcare and rehabilitation. While some wearable sensors show their capabilities in detecting movements, no prior work could detect full-body motions with wireless devices. Here, we introduce a soft electronic textile-integrated system, including nanomaterials and flexible sensors, which enables real-time detection of various full-body movements using the combination of a wireless sensor suit and deep-learning-based cloud computing. This system includes an array of a nanomembrane, laser-induced graphene strain sensors, and flexible electronics integrated with textiles for wireless detection of different body motions and workouts. With multiple human subjects, we demonstrate the system's performance in real-time prediction of eight different activities, including resting, walking, running, squatting, walking upstairs, walking downstairs, push-ups, and jump roping, with an accuracy of 95.3%. The class of technologies, integrated as full body-worn textile electronics and interactive pairing with smartwatches and portable devices, can be used in real-world applications such as ambulatory health monitoring via conjunction with smartwatches and feedback-enabled customized rehabilitation workouts."
134,A3_sensors,36216925,PMC9550802,10.1038/s41467-022-33716-9,2022,Nature communications,"Research Support, Non-U.S. Gov't; research-article; Journal Article",Dual sensing signal decoupling based on tellurium anisotropy for VR interaction and neuro-reflex system application.,"Anisotropy control of the electronic structure in inorganic semiconductors is an important step in developing devices endowed with multi-function. Here, we demonstrate that the intrinsic anisotropy of tellurium nanowires can be used to modulate the electronic structure and piezoelectric polarization and decouple pressure and temperature difference signals, and realize VR interaction and neuro-reflex applications. The architecture design of the device combined with self-locking effect can eliminate dependence on displacement, enabling a single device to determine the hardness and thermal conductivity of materials through a simple touch. We used a bimodal Te-based sensor to develop a wearable glove for endowing real objects to the virtual world, which greatly improves VR somatosensory feedback. In addition, we successfully achieved stimulus recognition and neural-reflex in a rabbit sciatic nerve model by integrating the sensor signals using a deep learning technique. In view of in-/ex-vivo feasibility, the bimodal Te-based sensor would be considered a novel sensing platform for a wide range application of metaverse, AI robot, and electronic medicine."
135,A3_sensors,37851810,PMC10584341,10.1126/sciadv.adj0904,2023,Science advances,research-article; Journal Article,A multiscale generative model to understand disorder in domain boundaries.,"A continuing challenge in atomic resolution microscopy is to identify significant structural motifs and their assembly rules in synthesized materials with limited observations. Here, we propose and validate a simple and effective hybrid generative model capable of predicting unseen domain boundaries in a potassium sodium niobate thin film from only a small number of observations, without expensive first-principles calculations or atomistic simulations of domain growth. Our results demonstrate that complicated domain boundary structures spanning 1 to 100 nanometers can arise from simple interpretable local rules played out probabilistically. We also found previously unobserved, significant, tileable boundary motifs that may affect the piezoelectric response of the material system, and evidence that our system creates domain boundaries with the highest configurational entropy. More broadly, our work shows that simple yet interpretable machine learning models could pave the way to describe and understand the nature and origin of disorder in complex materials, therefore improving functional materials design."
136,A3_sensors,33106481,PMC7588488,10.1038/s41467-020-19088-y,2020,Nature communications,research-article; Journal Article,3D printed graphene-based self-powered strain sensors for smart tires in autonomous vehicles.,"The transition of autonomous vehicles into fleets requires an advanced control system design that relies on continuous feedback from the tires. Smart tires enable continuous monitoring of dynamic parameters by combining strain sensing with traditional tire functions. Here, we provide breakthrough in this direction by demonstrating tire-integrated system that combines direct mask-less 3D printed strain gauges, flexible piezoelectric energy harvester for powering the sensors and secure wireless data transfer electronics, and machine learning for predictive data analysis. Ink of graphene based material was designed to directly print strain sensor for measuring tire-road interactions under varying driving speeds, normal load, and tire pressure. A secure wireless data transfer hardware powered by a piezoelectric patch is implemented to demonstrate self-powered sensing and wireless communication capability. Combined, this study significantly advances the design and fabrication of cost-effective smart tires by demonstrating practical self-powered wireless strain sensing capability."
137,A3_sensors,40652523,PMC12520506,10.1002/advs.202509400,2025,"Advanced science (Weinheim, Baden-Wurttemberg, Germany)",research-article; Journal Article,Solvent Replacement-Driven Ionic Liquid Thermoelectric Gel for Self-Powered Morse Code Communication Assisted by Machine Learning.,"The development of ionic liquid gels (IL gels) with both high thermoelectric performance and mechanical flexibility is essential for advancing low-grade heat energy harvesting in next-generation flexible electronics and self-powered systems. Herein, a poly(methacrylic acid) (PMAA)-based IL gel is reported, fabricated via a solvent replacement strategy. By tailoring the synergistic coordination between Fe2+/Fe3+ redox couples and carboxyl (─COOH) groups in the polymer network, the gel functions as a thermogalvanic electrolyte, and its voltage generation is driven by temperature-dependent redox reactions of Fe2+/Fe3+. The resulting gel demonstrates excellent thermoelectric stability over a broad temperature range, achieving a high ionic conductivity (σ) of 13.45 S·m-1 and the Seebeck coefficient (Si) of -4.67 mV·K-1. In situ Raman spectroscopy and low-field solid-state nuclear magnetic resonance (NMR) analysis reveal the directional migration behavior of Fe2+/Fe3+ ions under a thermal gradient and their dynamic coupling with polymer chain motion. Furthermore, a self-powered Morse-code communication system is developed using a machine learning (ML)-assisted framework. A logistic regression model achieved 100% accuracy on an independent test set, indicating a strict monotonic mapping between voltage signals and encoded characters. This work provides new insights into the molecular design and thermoelectric regulation mechanisms of flexible thermoelectric gel, paving the way for their practical application in wearable self-powered communication devices."
138,A3_sensors,40867216,PMC12384591,10.3390/brainsci15080886,2025,Brain sciences,research-article; Journal Article,Interpretable EEG Emotion Classification via CNN Model and Gradient-Weighted Class Activation Mapping.,"Background/Objectives: Electroencephalography (EEG)-based emotion recognition plays an important role in affective computing and brain-computer interface applications. However, existing methods often face the challenge of achieving high classification accuracy while maintaining physiological interpretability. Methods: In this study, we propose a convolutional neural network (CNN) model with a simple architecture for EEG-based emotion classification. The model achieves classification accuracies of 95.21% for low/high arousal, 94.59% for low/high valence, and 93.01% for quaternary classification tasks on the DEAP dataset. To further improve model interpretability and support practical applications, Gradient-weighted Class Activation Mapping (Grad-CAM) is employed to identify the EEG electrode regions that contribute most to the classification results. Results: The visualization reveals that electrodes located in the right prefrontal cortex and left parietal lobe are the most influential, which is consistent with findings from emotional lateralization theory. Conclusions: This provides a physiological basis for optimizing electrode placement in wearable EEG-based emotion recognition systems. The proposed method combines high classification performance with interpretability and provides guidance for the design of efficient and portable affective computing systems."
139,A3_sensors,39329584,PMC11430250,10.3390/biomimetics9090562,2024,"Biomimetics (Basel, Switzerland)",research-article; Journal Article,Emotion Recognition Using EEG Signals through the Design of a Dry Electrode Based on the Combination of Type 2 Fuzzy Sets and Deep Convolutional Graph Networks.,"Emotion is an intricate cognitive state that, when identified, can serve as a crucial component of the brain-computer interface. This study examines the identification of two categories of positive and negative emotions through the development and implementation of a dry electrode electroencephalogram (EEG). To achieve this objective, a dry EEG electrode is created using the silver-copper sintering technique, which is assessed through Scanning Electron Microscope (SEM) and Energy Dispersive X-ray Analysis (EDXA) evaluations. Subsequently, a database is generated utilizing the designated electrode, which is based on the musical stimulus. The collected data are fed into an improved deep network for automatic feature selection/extraction and classification. The deep network architecture is structured by combining type 2 fuzzy sets (FT2) and deep convolutional graph networks. The fabricated electrode demonstrated superior performance, efficiency, and affordability compared to other electrodes (both wet and dry) in this study. Furthermore, the dry EEG electrode was examined in noisy environments and demonstrated robust resistance across a diverse range of Signal-To-Noise ratios (SNRs). Furthermore, the proposed model achieved a classification accuracy of 99% for distinguishing between positive and negative emotions, an improvement of approximately 2% over previous studies. The manufactured dry EEG electrode is very economical and cost-effective in terms of manufacturing costs when compared to recent studies. The proposed deep network, combined with the fabricated dry EEG electrode, can be used in real-time applications for long-term recordings that do not require gel."
140,A3_sensors,38586195,PMC10996401,10.3389/fnins.2024.1306283,2024,Frontiers in neuroscience,research-article; Journal Article,A brain functional network feature extraction method based on directed transfer function and graph theory for MI-BCI decoding tasks.,"BackgroundThe development of Brain-Computer Interface (BCI) technology has brought tremendous potential to various fields. In recent years, prominent research has focused on enhancing the accuracy of BCI decoding algorithms by effectively utilizing meaningful features extracted from electroencephalographic (EEG) signals.ObjectiveThis paper proposes a method for extracting brain functional network features based on directed transfer function (DTF) and graph theory. The method incorporates the extracted brain network features with common spatial pattern (CSP) to enhance the performance of motor imagery (MI) classification task.MethodsThe signals from each electrode of the EEG, utilizing a total of 32 channels, are used as input signals for the network nodes. In this study, 26 healthy participants were recruited to provide EEG data. The brain functional network is constructed in Alpha and Beta bands using the DTF method. The node degree (ND), clustering coefficient (CC), and global efficiency (GE) of the brain functional network are obtained using graph theory. The DTF network features and graph theory are combined with the traditional signal processing method, the CSP algorithm. The redundant network features are filtered out using the Lasso method, and finally, the fused features are classified using a support vector machine (SVM), culminating in a novel approach we have termed CDGL.ResultsFor Beta frequency band, with 8 electrodes, the proposed CDGL method achieved an accuracy of 89.13%, a sensitivity of 90.15%, and a specificity of 88.10%, which are 14.10, 16.69, and 11.50% percentage higher than the traditional CSP method (75.03, 73.46, and 76.60%), respectively. Furthermore, the results obtained with 8 channels were superior to those with 4 channels (82.31, 83.35, and 81.74%), and the result for the Beta frequency band were better than those for the Alpha frequency band (87.42, 87.48, and 87.36%). Similar results were also obtained on two public datasets, where the CDGL algorithm's performance was found to be optimal.ConclusionThe feature fusion of DTF network and graph theory features enhanced CSP algorithm's performance in MI task classification. Increasing the number of channels allows for more EEG signal feature information, enhancing the model's sensitivity and discriminative ability toward specific activities in brain regions. It should be noted that the functional brain network features in the Beta band exhibit superior performance improvement for the algorithm compared to those in the Alpha band."
141,A3_sensors,39943558,PMC11820130,10.3390/s25030919,2025,"Sensors (Basel, Switzerland)",research-article; Journal Article,Prediction of Member Forces of Steel Tubes on the Basis of a Sensor System with the Use of AI.,"The rapid development of AI (artificial intelligence), sensor technology, high-speed Internet, and cloud computing has demonstrated the potential of data-driven approaches in structural health monitoring (SHM) within the field of structural engineering. Algorithms based on machine learning (ML) models are capable of discerning intricate structural behavioral patterns from real-time data gathered by sensors, thereby offering solutions to engineering quandaries in structural mechanics and SHM. This study presents an innovative approach based on AI and a fiber-reinforced polymer (FRP) double-helix sensor system for the prediction of forces acting on steel tube members in offshore wind turbine support systems; this enables structural health monitoring of the support system. The steel tube as the transitional member and the FRP double helix-sensor system were initially modeled in three dimensions using ABAQUS finite element software. Subsequently, the data obtained from the finite element analysis (FEA) were inputted into a fully connected neural network (FCNN) model, with the objective of establishing a nonlinear mapping relationship between the inputs (strain) and the outputs (reaction force). In the FCNN model, the impact of the number of input variables on the model's predictive performance is examined through cross-comparison of different combinations and positions of the six sets of input variables. And based on an evaluation of engineering costs and the number of strain sensors, a series of potential combinations of variables are identified for further optimization. Furthermore, the potential variable combinations were optimized using a convolutional neural network (CNN) model, resulting in optimal input variable combinations that achieved the accuracy level of more input variable combinations with fewer sensors. This not only improves the prediction performance of the model but also effectively controls the engineering cost. The model performance was evaluated using several metrics, including R2, MSE, MAE, and SMAPE. The results demonstrated that the CNN model exhibited notable advantages in terms of fitting accuracy and computational efficiency when confronted with a limited data set. To provide further support for practical applications, an interactive graphical user interface (GUI)-based sensor-coupled mechanical prediction system for steel tubes was developed. This system enables engineers to predict the member forces of steel tubes in real time, thereby enhancing the efficiency and accuracy of SHM for offshore wind turbine support systems."
142,A3_sensors,37687970,PMC10490817,10.3390/s23177515,2023,"Sensors (Basel, Switzerland)",research-article; Journal Article,Multi-Damage Detection in Composite Space Structures via Deep Learning.,"The diagnostics of environmentally induced damages in composite structures plays a critical role for ensuring the operational safety of space platforms. Recently, spacecraft have been equipped with lightweight and very large substructures, such as antennas and solar panels, to meet the performance demands of modern payloads and scientific instruments. Due to their large surface, these components are more susceptible to impacts from orbital debris compared to other satellite locations. However, the detection of debris-induced damages still proves challenging in large structures due to minimal alterations in the spacecraft global dynamics and calls for advanced structural health monitoring solutions. To address this issue, a data-driven methodology using Long Short-Term Memory (LSTM) networks is applied here to the case of damaged solar arrays. Finite element models of the solar panels are used to reproduce damage locations, which are selected based on the most critical risk areas in the structures. The modal parameters of the healthy and damaged arrays are extracted to build the governing equations of the flexible spacecraft. Standard attitude manoeuvres are simulated to generate two datasets, one including local accelerations and the other consisting of piezoelectric voltages, both measured in specific locations of the structure. The LSTM architecture is then trained by associating each sensed time series with the corresponding damage label. The performance of the deep learning approach is assessed, and a comparison is presented between the accuracy of the two distinct sets of sensors: accelerometers and piezoelectric patches. In both cases, the framework proved effective in promptly identifying the location of damaged elements within limited measured time samples."
143,A3_sensors,39903805,PMC11948013,10.1002/advs.202416564,2025,"Advanced science (Weinheim, Baden-Wurttemberg, Germany)",research-article; Journal Article,Structure and Wiring Optimized TT/MT Double-Helical Fiber Sensors: Fabrication and Applications in Human Motion Monitoring and Gesture Recognition.,"A fibrous flexible sensor, with its small size, minimally burdens the human body, ranking among the most user-friendly flexible sensors. However, its application is often limited by damage caused by electrode movement, as flexible sensors are typically attached to joints, which can be greatly alleviated by placing the two electrodes on the same side. Inspired by the hydrogen bonds in the double-helical structure of DNA, the double-helical electrode design is commonly found and applied in fiber-based batteries and supercapacitors into fibrous flexible sensors through coaxial wet-spinning and further treatment. The double helical sensor exhibits high strength and maintains stable operation and is prepared under over 300% strain with gauge factors (GF) of 0.9, 39.5, and 349, respectively, in its working ranges. This unique single-sided electrode structure also enabled applications such as water flow sensing. The sensor into a smart glove capable of real-time is further integrated, five-channel finger motion detection, and used a convolutional neural network (CNN)-based machine learning algorithm to achieve 98.8% accuracy in recognizing six common gestures. This study provides a novel approach to optimize the electrode distribution in fiber-based flexible sensors through an internally encapsulated double-helical structure, making a significant contribution to the field of flexible sensing."
144,A3_sensors,38544935,PMC10966183,10.1016/j.fochx.2024.101281,2024,Food chemistry: X,research-article; Journal Article,Colorimetric sensor array for the rapid distinction and detection of various antibiotic-resistant psychrophilic bacteria in raw milk based-on machine learning.,"In this study, a rapid, inexpensive, and accurate colorimetric sensor for detecting psychrophilic bacteria was designed, comprising gold (Au) nanoparticles (NPs) modified by d-amino acid (D-AA) as color-metric probes. Based on the aggregation of Au NPs induced by psychrophilic bacteria, a noticeable color shift occurred within 6 h. Depending on the various metabolic behaviors of bacteria to different D-AA, four primary psychrophilic bacteria in raw milk were successfully distinguished by learning the response patterns. Furthermore, the quantification of single bacteria and the practical application in milk samples could be realized. Notably, a rapid colorimetric method was constructed by combining Au/D-AA with antibiotics for the minimum inhibitory concentration of psychrophilic bacteria, which relied on differences in bacteria metabolic activity in response to diverse antibiotic treatments. Therefore, the method enables the rapid detection and susceptibility evaluation of psychrophilic bacteria, promoting clinical practicability and antibiotic management."
145,A3_sensors,38654624,PMC11220713,10.1002/advs.202401515,2024,"Advanced science (Weinheim, Baden-Wurttemberg, Germany)","Research Support, Non-U.S. Gov't; research-article; Journal Article",Self-Powered Biomimetic Pressure Sensor Based on Mn-Ag Electrochemical Reaction for Monitoring Rehabilitation Training of Athletes.,"Self-powered pressure detection using smart wearable devices is the subject of intense research attention, which is intended to address the critical need for prolonged and uninterrupted operations. Current piezoelectric and triboelectric sensors well respond to dynamic stimuli while overlooking static stimuli. This study proposes a dual-response potentiometric pressure sensor that responds to both dynamic and static stimuli. The proposed sensor utilizes interdigital electrodes with MnO2/carbon/polyvinyl alcohol (PVA) as the cathode and conductive silver paste as the anode. The electrolyte layer incorporates a mixed hydrogel of PVA and phosphoric acid. The optimized interdigital electrodes and sandpaper-like microstructured surface of the hydrogel electrolyte contribute to enhanced performance by facilitating an increased contact area between the electrolyte and electrodes. The sensor features an open-circuit voltage of 0.927 V, a short-circuit current of 6 µA, a higher sensitivity of 14 mV/kPa, and outstanding cycling performance (>5000 cycles). It can accurately recognize letter writing and enable capacitor charging and LED lighting. Additionally, a data acquisition and display system employing the proposed sensor, which facilitates the monitoring of athletes' rehabilitation training, and machine learning algorithms that effectively guide rehabilitation actions are presented. This study offers novel solutions for the future development of smart wearable devices."
146,A3_sensors,32806786,PMC7464357,10.3390/polym12081812,2020,Polymers,research-article; Journal Article,Quality Prediction for Injection Molding by Using a Multilayer Perceptron Neural Network.,"Injection molding has been widely used in the mass production of high-precision products. The finished products obtained through injection molding must have a high quality. Machine parameters do not accurately reflect the molding conditions of the polymer melt; thus, the use of machine parameters leads to erroneous quality judgments. Moreover, the cost of mass inspections of finished products has led to strict restrictions on comprehensive quality testing. Therefore, an automatic quality inspection that provides effective and accurate quality judgment for each injection-molded part is required. This study proposes a multilayer perceptron (MLP) neural network model combined with quality indices for performing fast and automatic prediction of the geometry of finished products. The pressure curves detected by the in-mold pressure sensor, which reflect the flow state of the melt, changes in various indicators and molding quality, were considered in this study. Furthermore, the quality indices extracted from pressure curves with a strong correlation with the part quality were input into the MLP model for learning and prediction. The results indicate that the training and testing of the first-stage holding pressure index, pressure integral index, residual pressure drop index and peak pressure index with respect to the geometric widths were accurate (accuracy rate exceeded 92%), which demonstrates the feasibility of the proposed method."
147,A3_sensors,35162005,PMC8840179,10.3390/s22031261,2022,"Sensors (Basel, Switzerland)",research-article; Journal Article,Carbon SH-SAW-Based Electronic Nose to Discriminate and Classify Sub-ppm NO2.,"In this research, a compact electronic nose (e-nose) based on a shear horizontal surface acoustic wave (SH-SAW) sensor array is proposed for the NO2 detection, classification and discrimination among some of the most relevant surrounding toxic chemicals, such as carbon monoxide (CO), ammonia (NH3), benzene (C6H6) and acetone (C3H6O). Carbon-based nanostructured materials (CBNm), such as mesoporous carbon (MC), reduced graphene oxide (rGO), graphene oxide (GO) and polydopamine/reduced graphene oxide (PDA/rGO) are deposited as a sensitive layer with controlled spray and Langmuir-Blodgett techniques. We show the potential of the mass loading and elastic effects of the CBNm to enhance the detection, the classification and the discrimination of NO2 among different gases by using Machine Learning (ML) techniques (e.g., PCA, LDA and KNN). The small dimensions and low cost make this analytical system a promising candidate for the on-site discrimination of sub-ppm NO2."
148,A3_sensors,36236461,PMC9573480,10.3390/s22197363,2022,"Sensors (Basel, Switzerland)",research-article; Journal Article,Toward Mental Effort Measurement Using Electrodermal Activity Features.,"The ability to monitor mental effort during a task using a wearable sensor may improve productivity for both work and study. The use of the electrodermal activity (EDA) signal for tracking mental effort is an emerging area of research. Through analysis of over 92 h of data collected with the Empatica E4 on a single participant across 91 different activities, we report on the efficacy of using EDA features getting at signal intensity, signal dispersion, and peak intensity for prediction of the participant's self-reported mental effort. We implemented the logistic regression algorithm as an interpretable machine learning approach and found that features related to signal intensity and peak intensity were most useful for the prediction of whether the participant was in a self-reported high mental effort state; increased signal and peak intensity were indicative of high mental effort. When cross-validated by activity moderate predictive efficacy was achieved (AUC = 0.63, F1 = 0.63, precision = 0.64, recall = 0.63) which was significantly stronger than using the model bias alone. Predicting mental effort using physiological data is a complex problem, and our findings add to research from other contexts showing that EDA may be a promising physiological indicator to use for sensor-based self-monitoring of mental effort throughout the day. Integration of other physiological features related to heart rate, respiration, and circulation may be necessary to obtain more accurate predictions."
149,A3_sensors,36964430,PMC10039194,10.1007/s40820-023-01054-0,2023,Nano-micro letters,research-article; Journal Article,Mechanoluminescent-Triboelectric Bimodal Sensors for Self-Powered Sensing and Intelligent Control.,"Self-powered flexible devices with skin-like multiple sensing ability have attracted great attentions due to their broad applications in the Internet of Things (IoT). Various methods have been proposed to enhance mechano-optic or electric performance of the flexible devices; however, it remains challenging to realize the display and accurate recognition of motion trajectories for intelligent control. Here, we present a fully self-powered mechanoluminescent-triboelectric bimodal sensor based on micro-nanostructured mechanoluminescent elastomer, which can patterned-display the force trajectories. The deformable liquid metals used as stretchable electrode make the stress transfer stable through overall device to achieve outstanding mechanoluminescence (with a gray value of 107 under a stimulus force as low as 0.3 N and more than 2000 cycles reproducibility). Moreover, a microstructured surface is constructed which endows the resulted composite with significantly improved triboelectric performances (voltage increases from 8 to 24 V). Based on the excellent bimodal sensing performances and durability of the obtained composite, a highly reliable intelligent control system by machine learning has been developed for controlling trolley, providing an approach for advanced visual interaction devices and smart wearable electronics in the future IoT era."
150,A3_sensors,41184430,PMC12583832,10.1038/s41598-025-22251-4,2025,Scientific reports,research-article; Journal Article,Smart monitoring of composite concrete damage using EMI technique with temperature effects compensation and ANN integration.,"The composite materials are widely used across industries however, these materials are prone to damages like cracking and delamination due to its complexity. The Electromechanical Impedance (EMI) technique offers a reliable non-destructive solution for detecting such damage using piezoelectric sensors and enabling effective structural health monitoring and enhancing safety and durability. This study explores the application of the EMI technique for monitoring damages in composite fibre concrete specimens. The specimens were prepared using Ordinary Portland Cement (OPC), fly ash, and polypropylene, glass fiber mixture, water, fine and coarse aggregates. The Piezoelectric sensors were employed to record conductance and susceptance signatures, enabling early detection and quantification of damages. The severity of damages were assessed using statistical indices such as Root Mean Square Deviation (RMSD), Mean Absolute Percentage Deviation (MAPD), and Correlation Coefficient (CC) revealing higher sensitivity. A notable leftward shift in EMI signatures with increasing damage was confirmed progressive structural degradation. Additionally, structural parameters equivalent stiffness and equivalent damping were evaluated, demonstrating a decrease in stiffness and an increase in damping with greater damage depth. Temperature effects on EMI responses were also investigated, necessitating compensation for reliable analysis. An Artificial Neural Network (ANN) model was trained using Levenberg-Marquardt (LM) algorithm and implemented to predict conductance values and damage depth. The developed ANN showed high accuracy, with strong agreement between experimental and predicted results. Overall, the findings confirm the EMI technique's potential for SHM of composite fiber concrete and integration with machine learning for improved predictive its durability assessment."
151,A3_sensors,37496741,PMC10366476,10.3389/fnins.2023.1200701,2023,Frontiers in neuroscience,research-article; Journal Article,Emotional brain network decoded by biological spiking neural network.,"IntroductionEmotional disorders are essential manifestations of many neurological and psychiatric diseases. Nowadays, researchers try to explore bi-directional brain-computer interface techniques to help the patients. However, the related functional brain areas and biological markers are still unclear, and the dynamic connection mechanism is also unknown.MethodsTo find effective regions related to different emotion recognition and intervention, our research focuses on finding emotional EEG brain networks using spiking neural network algorithm with binary coding. We collected EEG data while human participants watched emotional videos (fear, sadness, happiness, and neutrality), and analyzed the dynamic connections between the electrodes and the biological rhythms of different emotions.ResultsThe analysis has shown that the local high-activation brain network of fear and sadness is mainly in the parietal lobe area. The local high-level brain network of happiness is in the prefrontal-temporal lobe-central area. Furthermore, the α frequency band could effectively represent negative emotions, while the α frequency band could be used as a biological marker of happiness. The decoding accuracy of the three emotions reached 86.36%, 95.18%, and 89.09%, respectively, fully reflecting the excellent emotional decoding performance of the spiking neural network with self- backpropagation.DiscussionThe introduction of the self-backpropagation mechanism effectively improves the performance of the spiking neural network model. Different emotions exhibit distinct EEG networks and neuro-oscillatory-based biological markers. These emotional brain networks and biological markers may provide important hints for brain-computer interface technique exploration to help related brain disease recovery."
152,A3_sensors,32478033,PMC7237200,10.3389/fchem.2020.00362,2020,Frontiers in chemistry,research-article; Journal Article,Asymptomatic Diagnosis of Huanglongbing Disease Using Metalloporphyrin Functionalized Single-Walled Carbon Nanotubes Sensor Arrays.,"Porphyrins, with or without metal ions (MPs), have been explored and applied in optical and electrochemical sensor fields owing to their special physicochemical properties. The presence of four nitrogen atoms at the centers of porphyrins means that porphyrins chelate most metal ions, which changes the binding ability of MPs with gas molecules via non-specific binding. In this article, we report hybrid chemiresistor sensor arrays based on single-walled carbon nanotubes (SWNTs) non-covalently functionalized with six different MPs using the solvent casting technique. The characteristics of MP-SWNTs were investigated through various optical and electrochemical methods, including UV spectroscopy, Raman, atomic force microscopy, current-voltage (I-V), and field-effect transistor (FET) measurement. The proposed sensor arrays were employed to monitor the four VOCs (tetradecene, linalool, phenylacetaldehyde, and ethylhexanol) emitted by citrus trees infected with Huanglongbing (HLB), of which the contents changed dramatically at the asymptomatic stage. The sensitivity to VOCs could change significantly, exceeding the lower limits of the SWNT-based sensors. For qualitative and quantitative analysis of the four VOCs, the data collected by the sensor arrays were processed using different regression models including partial least squares (PLS) and an artificial neural network (ANN), which further offered a diagnostic basis for Huanglongbing disease at the asymptomatic stage."
